zcr_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,class
0.052815622161671204,-24.543292056538583,2.6489963783250237,-0.10024748933155178,-0.03317043383110295,0.5301467463228579,0.4794252878405697,0.22441948552455462,0.09237795248537718,0.0790852580877645,0.018462883306661414,0.060293557791576136,0.02620024605817109,0.0451510480748623,anthrophony
0.07049046321525886,-24.11577994615776,2.6088765869998634,-0.2818511500202711,-0.08223778132494676,0.46540911551076397,0.45888421865927187,0.17905322598512646,0.0560751064231141,0.09385734149787317,-0.07785302265800542,0.00012658354468819897,0.06163994976382685,0.023931994278926155,anthrophony
0.08155313351498639,-27.49022151375849,2.802102836970701,-0.2998890061966094,-0.12168508734435943,0.5198378848417102,0.3830526956960784,0.10304438086602778,0.041746167074541374,0.021337930212777807,-0.029590608399170694,0.0545389844803588,0.08760851991804199,0.001122715801216445,anthrophony
0.06596730245231608,-23.49528824251656,2.9842404328680665,-0.40852997290141807,-0.3215943651194486,0.4683708882202765,0.4297292434659464,0.21049638175334207,0.1388821868862955,0.06924380988598497,0.016913831024097114,0.0316497458899487,0.057892348195900924,0.035286236389264446,anthrophony
0.054768392370572204,-22.772780353988686,3.2998265536817484,-0.5447088427390583,-0.2812634309115394,0.5798036597108596,0.49859388683581096,0.23636776375564036,0.12108386626025695,0.016112966056124386,0.05354548229879961,0.08924360161134319,0.0643321976194943,-0.024285205239124828,anthrophony
0.05652134423251589,-22.79702421696886,3.228938424367744,-0.5074192394527042,-0.3776719697282144,0.45794372638051356,0.4380446864874816,0.2719394825356021,0.20759908925196338,0.10257166574079231,0.09119678813488866,0.03011462511456483,0.00870894886407326,-0.03183938976095992,anthrophony
0.12497729336966394,-25.05692141050053,2.3700186655877835,0.06449198158295691,-0.1807015497806337,0.5152159019323364,0.3877168227952558,0.08870933235457504,0.12713650770166016,0.02343617135447815,0.054997116359718136,0.04744787886024772,0.008476169731695338,-0.05085866958565434,anthrophony
0.12700272479564031,-27.04938369346916,2.378446439631076,0.1876313743159195,-0.12864836427071774,0.5417109230850329,0.4536681621167076,0.14825156594290836,0.11814006142192039,-0.00424234239349061,-0.049967472030256574,-0.019378252355741397,-0.043822693997033854,-0.07787392799509797,anthrophony
0.12462306993642143,-26.453001706388953,2.4569438325291992,0.16668862070614593,-0.18673027699579653,0.5802445521774283,0.4300241218026112,0.15712766326954875,0.09347880883185844,-0.020186154403921415,-0.06133238022719356,-0.010067190841725557,-0.02447878328017314,-0.09303149194699413,anthrophony
0.14743415077202543,-26.61876523166905,2.168238523387487,0.26757475357427907,-0.18473971614995904,0.5223613368178788,0.4278645963810882,0.16870979444819909,0.2426225806292714,-0.0015907648794231677,-0.002452944128831433,0.02186792461433383,-0.008469031468069481,-0.08529301076855343,anthrophony
0.06187102633969118,-22.252038208674787,3.235377269370847,-0.5471920682532858,-0.29339174668293394,0.5344632614253055,0.33325137850120645,0.1505717638360919,0.1487319486795518,0.10965602659731058,0.03427041673785382,-0.0252839866702906,-0.010305592445385807,-0.03007968641800059,anthrophony
0.0673024523160763,-23.109963256735732,3.099820299281398,-0.44006382346289874,-0.18884879245002173,0.5410656040074726,0.3666906948481329,0.17170436423960816,0.07217718466048392,0.025699677761583828,0.06843382356057105,0.014468807833834335,-0.00666194875564005,-0.005980986953431427,anthrophony
0.06110808356039963,-23.60105790157051,3.2375324024305057,-0.2166639105599057,-0.18704230649788106,0.48743307547837,0.2630533988694336,0.02208069599250221,0.0007523596131254957,-0.04037117579728665,0.05452076646112407,0.05023276618575386,0.07406108056224758,0.001182244945515143,anthrophony
0.07072661217075386,-23.33616686134373,3.2013664656707186,-0.33443757408474645,-0.3112427721512257,0.4599647863309711,0.298211610677628,0.07637424512101168,0.009597704246593734,-0.030063507223757724,0.053958525941867785,0.07871445117700676,0.11069043306872395,0.017222376595646238,anthrophony
0.06883742052679383,-22.341389266147388,3.035618083311298,-0.20829704343681915,-0.1016983071420015,0.6205292962124022,0.39073395805293715,0.11363377190840614,0.08322164543379247,0.0349577148964869,0.05002733582800019,0.05106919893046584,0.08394438917147844,0.005532207834084143,anthrophony
0.07341507720254314,-22.32801360118632,3.0441727712462097,-0.19218181893172442,-0.1653624241284538,0.5906036269842618,0.438649413544092,0.10661339406788391,0.07395041987721734,-0.006944674308090285,-0.02323469370143766,0.055155170726108406,0.0646592599586262,0.006809611035244046,anthrophony
0.08650317892824706,-22.249398752930908,2.8431991687075944,-0.09460675509448721,-0.2095511063082287,0.49875700571088116,0.3589404037393092,0.06976972858802948,0.05977331224961715,0.004061707297816445,-0.0008601368874642634,0.029123807084522245,-0.01826981341865188,-0.027419551338711275,anthrophony
0.10564940962761127,-25.79975871471107,2.5328232320416824,-0.029469169337506353,-0.2508232452807152,0.5181281146743194,0.3631683893463039,0.08120099425798193,0.11526296160070963,-0.017012616268504265,-0.018184434103211827,-0.003333048677759401,0.0493499856703224,-0.02758179936937618,anthrophony
0.12932788374205267,-31.289172403172927,2.306196338353733,0.1542283724782596,-0.13624662186731945,0.5564303720995925,0.3288859744210092,0.11541385462975344,0.1319772576577245,0.015592000199139158,-0.06077775876964937,-0.034057885664914786,-0.03336162134554704,-0.05993023899601172,anthrophony
0.10420526793823796,-26.37201284238167,2.541254032297743,0.14524021105656926,-0.18757057153755136,0.6176740790208252,0.4533653444240131,0.22980213826784338,0.10331829107918333,0.008533865862631173,-0.003703650634244976,0.056915814756954196,0.0410719793167415,-0.07016527265680657,anthrophony
0.17422343324250683,-28.957211793016768,1.609462925950588,-0.4735854953260497,-0.2661793125157403,0.22751446242135248,0.16132358558037954,-0.06685503816166709,0.26165522423524734,-0.0005941792040090682,0.0008570040604449755,0.05587953401215975,-0.06451721380257025,-0.08413424377707907,anthrophony
0.28990009082652135,-27.61750801185054,0.9672363785428338,-0.46420808937400915,-0.22788654091581137,0.2517131439607611,0.17481028794368367,-0.1544345987423938,0.2555006199680688,-0.024427672784243935,-0.10767285420213513,0.08316669360686077,-0.007165139615724581,-0.11084706918645004,anthrophony
0.2572297910990009,-27.014102839321612,1.563233714982133,-0.3711814621669299,-0.6387116263239554,0.29460610249825603,-0.09042740568759951,-0.0008986866751534595,0.008841613638259577,-0.11050521572398402,-0.1607611852819228,-0.08205666797358603,-0.0711167566034551,-0.1833583173130002,anthrophony
0.23446866485013623,-27.511131765373868,1.3731993939255884,-0.45692263568442104,-0.496190414674224,0.561844611162708,-0.15205810334882394,0.13018518411369087,0.1662166915062777,0.08515338367215368,0.12078007081468202,0.07546374396095361,0.034485718032647474,-0.13348230809662825,anthrophony
0.09641235240690282,-22.054775198576774,2.6247285440947743,-0.021717082069308575,-0.1789694876375753,0.6915174172819833,0.43340209845255406,0.19303394183708517,0.15355275953104347,0.03952955106184165,-0.0001246366507415983,0.04697958289306657,0.03910358138935424,-0.042939023129940315,anthrophony
0.08824704813805631,-22.4431627441082,2.684113202174408,0.02654871115237859,-0.11396097461206142,0.6992764885541856,0.39238509499544794,0.19482039569985302,0.19924878797358403,0.10987228644180776,0.01181674019247906,0.06397714904200333,0.08463735609233791,-0.03847205394097142,anthrophony
0.09599455040871935,-22.85575910028191,2.5486743431688907,-0.18722004217731575,-0.21858405820692486,0.6039952983097836,0.2607070206091186,0.08620903648560822,0.11600743229916777,0.016252440815866482,0.008529642501011642,0.03808302518347276,0.09506076861201315,-0.0098814956678191,anthrophony
0.11810172570390554,-25.861241285843825,2.205961371390685,-0.24041873369564767,-0.16675463871056806,0.6067751007985949,0.2704869128231649,0.10672449699873612,0.04150649333707089,0.03569668662263683,-0.08575997655319209,0.013404026605357566,0.03571029287725933,-0.06735797708622929,anthrophony
0.08258855585831064,-23.96728488123461,2.7699683982130425,-0.28805202266065455,-0.017441391181060285,0.5781436553966322,0.4611559647337117,0.1314604687618872,0.0047012503803975534,0.001803620311055261,-0.09909715786879134,0.04214340002032203,0.013179724471792064,-0.17708413000793,anthrophony
0.08353315168029064,-23.475461037447452,2.360411495715528,-0.27257925042700115,0.012149047180896355,0.5426498903086235,0.191355930150957,0.06890295354371626,0.07701971119903658,-0.04322233403664444,-0.09008556937179903,-0.03420337524228535,0.003986219564839633,-0.17118129965159778,anthrophony
0.08650317892824705,-23.850195390884483,2.2520912926202143,-0.23843444295883492,-0.04195046457716532,0.44472645753898715,0.3862754219981694,-0.01470137639811775,0.01553632426879208,-0.009926943839405237,-0.14432931713908664,0.03649974990495437,-0.02190783822521187,-0.2050726344891201,anthrophony
0.10481380563124432,-29.019128105145352,2.197160643121106,-0.5564746083209945,-0.1602795388678957,0.4612631806955741,0.3079546294505027,0.0720055606725459,0.023289970534975647,0.003503267122136103,-0.05809220850964103,-0.04170237576763845,0.009791397464731972,-0.2068460748832231,anthrophony
0.21346049046321522,-28.965919263360007,1.746504177461191,-0.16286065824289803,-0.44777900681035054,0.4955611825290961,-0.00812755149673212,0.27799328322237826,0.14678653472462838,-0.018445045823159492,-0.04883134819411106,-0.021156892508757137,0.03766246777691902,0.06169329460716868,anthrophony
0.16594005449591281,-27.59433487432447,2.072397681666912,-0.24907146857739146,-0.28143754881807614,0.5623212797133751,0.14395003131095538,0.2367092221009166,0.03564086713430943,0.0090243840577803,-0.06597664143223476,-0.03702166082343911,-0.017311297913787226,-0.07690260065350137,anthrophony
0.10060853769300634,-23.818331568934713,2.790840018763178,0.029225237684104975,-0.18701753269019908,0.5760663648541776,0.19540766390864786,0.08995737167098236,-0.024611319873036653,0.0065512029643360085,-0.017524376223691195,0.017411940496133375,0.07833792601449659,0.07571858963581105,anthrophony
0.11237057220708446,-25.189896026913615,2.6361789439752004,-0.11492089269660881,-0.12445721486541657,0.6010157953345959,0.29247306130921863,0.13359182427895233,0.009321667410055965,-0.013857115708724216,-0.07184999552295783,-0.009354018331256094,0.03873123242338143,-0.005236839732274931,anthrophony
0.10548592188919163,-22.128727396067248,2.857085811312696,-0.3297568963182829,-0.48134595874433145,0.49063798015015436,0.35106691267213463,0.2178416928614916,0.0894011280990616,0.04137234855785125,-0.09672576805093243,-0.09420275432288944,0.003260095671679833,-0.011576842232195055,anthrophony
0.10249772933696638,-23.910938536027324,2.7099062822004027,-0.14451685121387195,-0.39412528201276137,0.43847420705234175,0.40497350503441304,0.3057935075442666,0.1326744429890583,0.019249884282455516,-0.002577992730705949,0.03342675056973417,0.07256170377978782,-0.04611864246603308,anthrophony
0.12353315168029062,-26.032722020544647,2.0444463581730514,-0.3444024839222992,-0.6188154994235309,0.3188568898559854,0.42918777254875706,0.4746956560779602,0.009885155837243398,-0.0008757157700119755,-0.03261764791047865,0.020216298145579237,0.036472137829068815,-0.12049447689152008,anthrophony
0.12446866485013623,-27.91737495106981,2.242311339743728,-0.08900850042778359,-0.1043321401710885,0.5501384849136428,0.38149217710397637,0.26434882833037393,0.011060542698779107,0.08161217351085112,0.08406605088817336,0.027641254384317526,0.05519690237701831,0.011565863884359585,anthrophony
0.13225249772933698,-25.82237328264789,2.317327535221498,0.07092226535702635,-0.08781882638283177,0.5871530462503556,0.2255027536056713,0.35095261188028926,0.14462923865060312,0.12180307124036353,0.02154329403554505,0.002188520729956503,1.297459045659921e-07,-0.017438087821686838,anthrophony
0.1442143505903724,-30.65314700365945,2.159295423054306,-0.06736024372568802,-0.19767748914584932,0.6232907390122673,0.3321821387834093,0.29047456289343343,0.10255823234112335,0.1346540227591024,0.028748190000410456,-0.01989456478843744,-0.018275687887338195,-0.040123147637254955,anthrophony
0.11770208900999093,-24.735348859288656,2.499107012414079,-0.0413867297414409,-0.2656390440078711,0.43240679597978604,0.33682259472668796,0.20959353775894707,0.14593427322286012,0.04503808304691437,-0.02307828219886073,-0.04270319265187106,-0.07019830421069305,-0.09524935521230618,anthrophony
0.10732061762034513,-28.40797051678112,2.7106853630770043,-0.22320204331279908,-0.5330600462305337,0.4002786851968647,0.3997741870589451,0.15378512121661012,0.049758372975682794,-0.020702433537721006,-0.05431489317459415,-0.03455038136786424,-0.03963912998221419,-0.014378365506980356,anthrophony
0.10846503178928246,-29.57260259033844,2.476118028165174,0.011740732856853975,-0.03391342436540051,0.6788459958119117,0.3346340173746136,0.255083608371211,0.10384254214418645,0.00248359245922995,-0.11627583780663653,-0.0009136040228419975,0.041585154130484546,-0.008276085118370129,anthrophony
0.11895549500454132,-23.864725805818622,2.509882012942912,-0.10009094964662472,-0.16126532741259283,0.6877556463810077,0.2893842793546619,0.25775019698869767,0.08261113125743481,0.031162066636120162,0.02240776933902063,-0.04312206974784209,0.04913791041937894,0.02292674346409477,anthrophony
0.11668483197093552,-26.598140167433,2.5070492881621753,-0.02704977170989601,-0.18556695623646596,0.555217763297013,0.29907859108076773,0.13113243032579575,0.00356662000946911,0.002792738178634202,0.04216299000047403,0.12263613132344145,0.07650894512690232,0.021559757126715266,anthrophony
0.09579473206176205,-25.29889436589388,2.865216388242308,-0.18931185042566384,-0.4580335676067951,0.4469747443647695,0.4014224938355723,0.15045469874781026,-0.034230020534568605,-0.03782035870974303,0.06240412055092052,0.1288964281142425,0.027485513298358633,-0.1320003523186009,anthrophony
0.10462306993642143,-24.54803493035279,2.5561154996321087,0.025436150788655333,-0.1383696354192107,0.6093655546294654,0.22282645341156596,0.10085144173535357,0.09369765837776108,0.06682220672132641,-0.04534006857342299,-0.04778559250646697,-0.038122996442633686,-0.03562937317180178,anthrophony
0.11342415985467755,-23.754641545912015,2.486414626334306,0.017972382829258043,-0.17166381143218967,0.6664309281101681,0.31038371311179835,0.044802337989195515,0.05288076358519496,0.005613445046886734,-0.03286402045025272,0.022000993934259378,0.008795620462842253,-0.028556406436919573,anthrophony
0.1574659400544959,-24.09234978918705,2.135341227921744,0.1627516134673945,-0.1918984822113033,0.6431126670936407,0.19332710194108202,0.117398149270728,0.1416053072606914,0.006090269419053017,-0.06191685092981403,0.07153218598867302,0.04204919679296208,-0.03971969934066073,anthrophony
0.17838328792007266,-26.585771257243593,2.045233299042871,0.28404334202474435,0.016316917086916287,0.6747975847941394,0.2331433933709327,0.19124388533215197,0.13013660368601132,0.06122136162463822,-0.0037283574345372723,0.02386447227963841,0.06095582409903276,0.009600655661615871,anthrophony
0.12190735694822888,-22.667514057396765,2.3518302865161784,-0.09029421638996185,-0.23215836905482945,0.48374339850487347,0.4059577818372476,0.1470059978545947,0.0071792030510633795,-0.04270724209583325,0.009253241095893112,0.09377501663505972,0.0376956981849836,-0.058763255568420936,anthrophony
0.10287920072661216,-24.942533932028574,2.4026058638276693,0.016931735008369208,-0.06281508886736971,0.5091805801292455,0.3361539898929561,0.1572638645239575,0.039653118695422006,0.026268728891915484,0.08069604430194403,0.19425406289528832,0.1707943341146177,0.029878677280428007,anthrophony
0.048846503178928254,-22.88159029853732,2.7943727987859837,0.16321435786637836,0.007602905647462477,0.5516120851999942,0.3743120360126949,0.2471903590199251,0.21253167596762626,0.15658146530607348,0.12401161262526686,0.1998441426902388,0.1823589723805245,0.0757066869766521,anthrophony
0.09919164396003635,-22.49782723695725,2.5620555913654086,-0.1255481195500344,-0.09615097889061311,0.5291690541050696,0.2487811314414384,0.09291363096259822,0.05275436802459534,0.06655036427982224,0.0437836475969169,0.07764220803926052,0.08578402108396863,0.04924695180034562,anthrophony
0.11058128973660311,-27.0742368013836,2.6091726569753915,0.036516014204555525,-0.09688368466422514,0.44629546773684703,0.24928108334491164,0.13153592300200903,0.019688091922636295,0.05886941397550417,0.05089578830850657,0.054298063203798666,0.1100404945871215,0.06463855114589771,anthrophony
0.12806539509536785,-25.957095432394322,2.060239968941434,-0.09025264820036287,-0.10216276512325247,0.30075584984073334,0.39690148536600284,0.3701026001084468,-0.11865234230293384,0.17391560199221795,0.10519911304286193,0.016843430832205682,0.12361794966236077,0.021504264875276485,anthrophony
0.08241598546775657,-24.763675426306197,2.431775723404871,-0.0901774647063438,-0.17150997503605409,0.42994006222052483,0.432675185643114,0.3128869019621039,0.03269502332921403,0.1462480606816952,0.11692196265041574,-0.04141259832762315,0.06319807526031915,-0.030093490935299026,anthrophony
0.09113533151680292,-29.656374276146487,2.511581388540199,-0.028177972916048556,-0.05373306766389949,0.46919164464367114,0.28511979978503066,0.24561206958852141,0.08840803203691702,0.18871913508564467,0.06184443001233453,0.0331432752421547,0.06055244961231222,0.018159661942278426,anthrophony
0.1843687556766576,-28.561803782742476,1.8682662373280543,0.05675492208708911,-0.14170813121242642,0.6112272173307397,0.15237848764244957,0.20324675317077476,0.0795532631459929,0.08329458639535572,-0.044344380342366714,0.0072089241587853705,0.013864352207348283,0.03080119536393335,anthrophony
0.1565304268846503,-27.796744946491458,1.9824853586223845,-0.06438839196164078,-0.08655492335220236,0.5465864081185668,0.05857884346822784,0.13605460863716243,0.010425206760907524,0.1261132182865316,0.03807447827934643,0.005924294860351423,0.04329036089622213,0.06297522909761381,anthrophony
0.061907356948228874,-23.49379470878404,2.955011462690603,0.0825547602855921,-0.09630808970923357,0.6293766861784894,0.46586564806552316,0.35675634425154823,0.20735391060391462,0.0734563912948065,-0.019951729912701,0.001113376570620464,0.031063259699784414,-0.031115155072130952,anthrophony
0.06533151680290646,-22.35337126208018,3.225194948188153,-0.36116681506188936,-0.2304818677061685,0.5763830936876299,0.31756232815973395,0.1556700211213754,0.17187159346251912,0.09343152618517436,-0.07126381870603934,-0.12251451773306951,-0.03328662855631215,-0.0017545560522892495,anthrophony
0.0675386012715713,-22.303163121527387,3.1122128093846033,-0.5443191410981931,-0.08116259562026773,0.6551814191138823,0.3258643945756278,0.1989382147755236,0.19023165940718592,0.1197773631962632,0.042874074324677734,0.006693428037094081,0.05876571975901065,-0.004946618830749648,anthrophony
0.06464577656675749,-22.53131933177658,2.9242574270772215,-0.3836078871217979,0.008027636231244976,0.8220653886438034,0.4989319038785259,0.2331396703875061,0.2142062899408127,0.1419411393845575,0.04599462177013358,0.004960880975268377,-0.010310539145789655,0.03473766104406169,anthrophony
0.11669391462306995,-23.885056851057033,2.140418648292492,-0.09721477021195839,-0.030269408109390473,0.6302178461361304,0.2709557231220948,0.25457909928612615,0.1733547976155418,0.0890735288707116,0.032379614079096265,0.03195393248521507,0.07770653582025489,0.02477996451632102,anthrophony
0.14301544050862852,-26.26050257342239,2.035654872713215,0.08202421519495334,-0.2263655709261741,0.5748735329282546,0.26956993685628483,0.20168258097168076,0.1719739460079539,0.16458013821439815,0.025366308333101273,0.08609871246823558,0.054917446424813374,-0.08010754848743111,anthrophony
0.095858310626703,-24.274869135102698,2.11327163028452,0.11439303706288925,-0.13059466187446075,0.6628006455765068,0.39033025127245263,0.24295324838850743,0.20620638703753524,0.12705715495617848,-0.028213119786982394,0.11256658924021108,0.058407024228030055,-0.002193256164172777,anthrophony
0.07797456857402361,-23.913378942526393,2.4299271944416603,0.10790850884286436,-0.049651321243369566,0.614729866145107,0.2794582994877596,0.19884899698345,0.2801039388704502,0.1054128870094186,0.08421823468231784,0.09998424417104514,0.06507108682092179,0.00703132891494235,anthrophony
0.08512261580381471,-23.758575569640122,2.62792002938117,-0.03851549531443295,-0.2604721061431786,0.6098272597881523,0.4502501311177635,0.245513449609299,0.19136208230688845,0.08659737667027259,0.08032295913720015,0.052175728664115496,0.08744941087602695,-0.0035875954898691074,anthrophony
0.06967302452316075,-23.537950602942637,2.7429735954557604,-0.009370297936917831,-0.25918716060684766,0.628973256024799,0.35738035592022105,0.24291467260127803,0.20422179842237176,0.07186357159437792,0.07394321525765177,0.07334580665080072,0.08756887403837796,0.017814238701925132,anthrophony
0.04202543142597638,-22.95027761066022,2.7919965900887016,0.03358436297142437,-0.20089480497482284,0.6018340515161666,0.4044960533812015,0.2510833666920884,0.2564307415858843,0.13960022831485858,0.12419630622689237,0.14648262119537164,0.11233155648395718,0.033706892555704415,anthrophony
0.04302452316076294,-22.85252499425336,3.0370534712373964,0.023393999067265032,-0.23493225649646415,0.4964101036112515,0.5058829087723143,0.3423132795843716,0.290171268340675,0.09836283924553993,0.05717082138759311,0.03446178747769785,0.04620329601731363,0.052633033548615614,anthrophony
0.26667574931880106,-23.351929942090642,1.1220425998271284,-0.3546584362003131,-0.3226815954203915,0.23853355114224706,-0.2795077957276774,-0.26502775817534857,0.012803665426657973,-0.18960005666682708,-0.1763481192937359,0.03339679415930138,-0.05830840439116586,-0.13183012096440652,anthrophony
0.1950317892824705,-23.520402538459106,1.7139220717675172,-0.47944887864621044,-0.5034639585562585,-0.1401310432101846,-0.2152338241006552,-0.04635944701575181,-0.07781435911407628,-0.09272286820930149,-0.0357756898611315,-0.06780594741407245,0.033918284084652126,-0.04123416010457444,anthrophony
0.18287920072661218,-27.162273663740166,1.4887390863030503,-0.5787926698467951,-0.12380143719774002,-0.16596264718928766,0.013756267862021448,-0.022547967337466134,-0.04853028146639702,-0.02785062600808922,-0.014031340434063112,-0.05352390910569009,-0.015966666276144875,0.039850130052494215,anthrophony
0.20702089009990918,-27.553005419110065,1.2558334137288987,-0.4189269793690169,0.11795528637980308,0.15655333361032292,-0.03220839917038941,-0.016104544382513304,-0.07269647443616914,-0.02970805406757466,-0.04191989851165848,-0.09374597747805954,-0.04580357044059096,0.04838382539921686,anthrophony
0.18924613987284283,-27.662907133541342,1.6292003899949594,-0.40339311453294063,-0.12913461971767787,-0.15352847379314744,-0.1649509152624507,0.008386599388119458,0.05450770133421869,0.154511251389553,0.04279873261062515,-0.11086297493758894,0.001373207780072927,0.0870894869338792,anthrophony
0.10308810172570392,-25.07266980164929,1.9182770063264458,-0.4185660028589373,0.013271426241373676,-0.23334689773167086,-0.17540923761894278,-0.01604224779956658,-0.2539018521330575,-0.006247878888439376,0.019591318328684486,-0.20672810017658066,0.13007563761122645,0.09317062261768061,anthrophony
0.10908265213442325,-22.950044661230038,1.6349507209905236,-1.065696089983477,-0.061584772217825864,-0.139710505006925,-0.22452083646314086,-0.11772136014580026,-0.12286855746039997,-0.1132984253047089,-0.06704026888229372,0.022008230596514827,0.03946475202660375,-0.010339342158685334,anthrophony
0.1198001816530427,-27.26912695732999,1.7892211961528421,-0.5843368752635119,-0.11714597005696747,-0.07873942138910084,-0.2142018237716968,-0.29239094009918554,-0.1571921042924518,-0.00844294968985279,-0.00809838620358874,-0.03466369062819756,-0.0005620285517305534,0.038344256476398685,anthrophony
0.11467756584922799,-27.018558341988445,1.6622555262076468,-0.858864344492584,-0.20827704312620607,-0.1259398971369345,-0.07885872349783571,-0.2332928441614029,-0.13357046894689648,-0.09037908076594096,-0.050737476258292134,-0.08109205485207549,0.05567368289851924,0.004835485596128825,anthrophony
0.18926430517711176,-28.770826101674324,1.0852817035689253,-0.6725051684926411,-0.09584699480617473,-0.12785353022677545,-0.07678940870702294,-0.10666336017438897,-0.15322096298091803,0.018214238263853415,-0.04133771693266184,0.060721714280212294,0.03937916839741912,-0.054605083446232126,anthrophony
0.13337874659400545,-27.549124617221842,1.5665375731920042,-0.6335561577326876,-0.19879529871474358,-0.3424099480987207,-0.08858222340617113,-0.10814438781516297,-0.1256102625856005,-0.12264117009870543,-0.15272067496823472,0.004976569500930223,0.05274256779612069,0.05083457249973337,anthrophony
0.16464123524069024,-25.767136202533557,1.4673819374506647,-0.8172878841588771,-0.2894984007258132,-0.17161275843362517,-0.22419327972541497,-0.01730439121215675,-0.07123194175564798,-0.07041435482185085,-0.01802389127180166,-0.028301382062652026,0.03443388843581617,-0.08784276394539874,anthrophony
0.16720254314259764,-27.03297029344258,1.3224929462747805,-0.6249233021449232,-0.21205688964459196,-0.12476240012620068,-0.11763790017438742,-0.1704476246902537,-0.2334324530598273,-0.0248499724875867,0.050218327595949755,-0.029884083273267394,-0.008877734511180202,-0.025404710939206772,anthrophony
0.15127157129881924,-27.887458332903588,1.5707120769354708,-0.7581323625779512,-0.15054794416923342,-0.04941703474411099,0.16726415560418725,-0.09965090731229358,-0.12113191266660459,-0.0203310340865984,-0.001789584627599127,-0.022391210918893033,-0.06301127423216826,-0.02963701741978944,anthrophony
0.11048138056312443,-26.243444166838422,1.8769430997830798,-0.3555719128924962,-0.10124354377509101,-0.2828870828352237,-0.16380429699599747,-0.19374106501265606,-0.254343477412856,-0.043827359329735235,-0.08041583429366315,-0.03253882660681523,0.04016994711883459,0.08464564860237553,anthrophony
0.1347593097184378,-26.353865962042818,2.0927219779492177,-0.46572621204196774,-0.24791475230678164,-0.19524483636520545,0.08121529417652015,0.24897097456756975,0.1471987962088179,0.09026342862356673,0.02660082754174145,-0.009529550646458383,0.023286409535795978,0.09444426385076098,anthrophony
