0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,sound_path,old_class,class
0.082071913,0.491413865,0.637093395,0.449986483,0.684811933,0.619845761,0.442254091,0.681365293,0.422965944,0.459873733,0.573057986,0.53613486,0.545993024,0.400381085,0.412121897,0.486979149,0.400255935,0.492214807,0.44508308,0.423698266,0.377623296,0.399011528,0.413544272,0.440356258,0.425362712,0.428196077,0.485227568,0.410025106,0.402891645,0.415854631,0.404227905,0.412126426,0.410891063,0.412859257,0.406910054,0.414981474,0.41429476,0.40792586,0.412658312,D:\PhD-data\new-samples-t0\Duval_DryA_20221118T200000+1000_REC_17.954_22.454.mp3,BIRDS,Biophony
0.486272644,0.879884124,0.729956884,0.497824258,0.499566005,0.46797993,0.477706336,0.699234604,0.40345619,0.348348237,0.561277947,0.511091705,0.546960697,0.336902865,0.265767573,0.187127308,0.111318017,0.059400495,0.098693004,0.068971789,0.087862585,0.075919741,0.095920769,0.093528254,0.085761155,0.12101827,0.077115381,0.059188942,0.085793017,0.076492444,0.089000099,0.087891946,0.080674396,0.068678773,0.08006343,0.083797012,0.070521939,0.074553538,0.083271363,D:\PhD-data\new-samples-t0\Duval_DryA_20221119T100000+1000_REC_6227.99_6232.49.mp3,BACKGROUNDSILENCE,Other
0.108366559,0.514641482,0.892820585,0.417894394,0.825695919,0.49796754,0.573633391,0.652860929,0.449695706,0.356722106,0.560397351,0.529379992,0.544578166,0.117957783,0.226861549,0.388684917,0.183558035,0.267941943,0.184945634,0.201240117,0.163824274,0.186534878,0.189318914,0.205652407,0.189809302,0.212387519,0.28509427,0.198545099,0.181986031,0.187208875,0.177425107,0.189114795,0.184964583,0.185741384,0.184588898,0.194860888,0.185623907,0.180767404,0.191385858,D:\PhD-data\new-samples-t0\Duval_DryB_20220428T100000+1000_REC_1690.854_1695.354.mp3,BIRDS,Biophony
0.273115664,0.647897753,0.765750874,0.431549802,0.588714025,0.65934937,0.336416432,0.895262647,0.259659961,0.64032275,0.482276402,0.589251947,0.578969811,0.335443323,0.173027039,0.193857693,0.118700886,0.111307777,0.141423477,0.026821996,0.148285076,0.096788349,0.166925195,0.120526613,0.094948974,0.145561636,0.10346183,0.098184056,0.098054597,0.096099548,0.100137799,0.091770163,0.099199525,0.084265788,0.10626843,0.097586968,0.099172899,0.081546815,0.099308702,D:\PhD-data\new-samples-t0\Duval_DryB_20220428T120000+1000_REC_6905.994_6910.494.mp3,BIRDS,Biophony
0.540430361,0.921025356,0.778798008,0.427197758,0.52049355,0.473788518,0.407660672,0.676754475,0.38978376,0.29489075,0.468613159,0.493911595,0.525194726,0.348986856,0.320807102,0.273185968,0.1857357,0.148025258,0.148794072,0.145198878,0.145888026,0.140488406,0.155837367,0.152717074,0.140825969,0.180281934,0.146461995,0.114628152,0.145657663,0.151711005,0.15465791,0.152277593,0.152206154,0.148535963,0.151973676,0.15809521,0.149459116,0.144054052,0.153220178,D:\PhD-data\new-samples-t0\Duval_DryB_20220428T200000+1000_REC_3830.662_3835.162.mp3,INSECTS,Biophony
0.200141884,0.638793515,0.667489914,0.532171035,0.661113189,0.615921509,0.454939056,0.725954559,0.414862135,0.413439383,0.559708905,0.536624374,0.556617741,0.339004215,0.281453829,0.265773377,0.213777784,0.193941194,0.187468159,0.15273611,0.194830437,0.191092768,0.163061786,0.210966009,0.189720929,0.25575605,0.210346373,0.180876573,0.181844938,0.17506072,0.170301975,0.169366921,0.1806868,0.174065278,0.173273127,0.173239258,0.172399111,0.169690426,0.191246075,D:\PhD-data\new-samples-t0\Duval_DryB_20220428T220000+1000_REC_4156.341_4160.841.mp3,BACKGROUNDSILENCE,Other
0.201151105,0.653773657,0.718123597,0.500013868,0.653006152,0.563047793,0.458122202,0.698288345,0.43044456,0.408637483,0.580220381,0.562069213,0.579205596,0.293019199,0.243013091,0.281274529,0.196971117,0.213512143,0.195093786,0.145711907,0.14058292,0.138909588,0.169677965,0.17214203,0.161345289,0.187607992,0.19521963,0.154874909,0.15616836,0.159770502,0.165544852,0.16041563,0.160198541,0.148698378,0.146952262,0.157370406,0.154429277,0.144529689,0.153857591,D:\PhD-data\new-samples-t0\Duval_DryB_20220429T000000+1000_REC_2710.582_2715.082.mp3,BACKGROUNDSILENCE,Other
0.181664122,0.52900811,0.940875707,0.524547289,0.940737726,0.579439269,0.589684793,0.611609924,0.356208775,0.218280134,0.45307378,0.428508141,0.459965589,0.119668669,0.236667055,0.408058195,0.207969084,0.301164716,0.209176286,0.219489191,0.171303102,0.189120197,0.186863808,0.198911101,0.179813397,0.203147168,0.284567464,0.198464026,0.178185663,0.179924019,0.170124273,0.183843793,0.18314771,0.18699507,0.187463088,0.197813051,0.187848518,0.181568719,0.190754056,D:\PhD-data\new-samples-t0\Duval_DryB_20220429T020000+1000_REC_974.177_978.677.mp3,BACKGROUNDSILENCE,Other
0.145128317,0.606275696,0.68519833,0.371834422,0.72592246,0.646530381,0.604296028,0.729396093,0.438056387,0.388900923,0.562928899,0.535862231,0.591304729,0.223637245,0.185233923,0.249814543,0.156918102,0.212721452,0.210805445,0.19252397,0.184069527,0.193052029,0.204836957,0.188442003,0.16406487,0.201786696,0.202944126,0.147678851,0.162332116,0.162220746,0.155607596,0.161784341,0.162219316,0.164482348,0.167771915,0.173922983,0.153536137,0.149341011,0.160177123,D:\PhD-data\new-samples-t0\Duval_DryB_20220429T060000+1000_REC_1737.208_1741.708.mp3,VEHICULARAIRCRAFTCARS,Anthrophony
0.190177172,0.647158884,0.755311707,0.45595052,0.702634389,0.48565646,0.479521913,0.74231432,0.298423117,0.45303616,0.475827677,0.522860962,0.542924627,0.334020292,0.383359969,0.441857129,0.22391339,0.261274298,0.243674413,0.227429046,0.271692572,0.265485253,0.294992172,0.279199478,0.287444213,0.292971538,0.315503601,0.263780774,0.262347423,0.25461723,0.252550194,0.266070357,0.257621176,0.263279018,0.273341024,0.271264748,0.270777852,0.267865266,0.268485997,D:\PhD-data\new-samples-t0\Duval_DryB_20220429T080000+1000_REC_5539.492_5543.992.mp3,BIRDS,Biophony
