0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,sound_paths
0.223886581,0.550625959,0.843152142,0.423985213,0.511809909,0.504713744,0.425176138,0.575462905,0.626865838,0.505276856,0.519289627,0.691472903,0.374043273,0.197269854,0.112504302,0.121179139,0.122153338,0.11665247,0.085501895,0.094806653,0.091789935,0.092599406,0.094387071,0.110349,0.113206307,0.098614184,0.093870696,0.090989718,0.087616937,0.08602122,0.084465289,0.077757154,0.078753522,0.08974268,0.091997181,0.084413676,0.084255807,0.082358841,0.081355926,D:\PhD-data\tarcutta-unlabelled-2sec\chunkTarcutta_DryA_20220508T000000+1000_REC_3293.772_3298.272.wav0.wav
0.198368768,0.529477259,0.825511924,0.39523338,0.50526771,0.521609856,0.420676333,0.592578599,0.632150811,0.523370945,0.532542122,0.713928272,0.388138329,0.246739524,0.167923484,0.137826536,0.11246288,0.128541801,0.10558531,0.128604511,0.111288713,0.084046739,0.091807121,0.116160648,0.110275036,0.114498694,0.104035037,0.100851776,0.101691482,0.106259097,0.10529702,0.096120464,0.097671888,0.100786494,0.097118683,0.098927917,0.098602643,0.09881104,0.094218971,D:\PhD-data\tarcutta-unlabelled-2sec\chunkTarcutta_DryA_20220508T000000+1000_REC_3293.772_3298.272.wav1.wav
0.338786994,0.651531762,0.882136693,0.389719517,0.426889059,0.434830934,0.364951098,0.563153516,0.585629659,0.450530335,0.481753211,0.642759617,0.337163152,0.25603105,0.167284017,0.157988254,0.123504396,0.156341351,0.128348674,0.15813387,0.155640591,0.14377901,0.136869787,0.128081461,0.136946059,0.162841032,0.135265155,0.129305648,0.126898252,0.129078695,0.133341084,0.129172006,0.132666898,0.137945692,0.136417281,0.134414511,0.135467196,0.134241606,0.130749153,D:\PhD-data\tarcutta-unlabelled-2sec\chunkTarcutta_DryA_20220508T000000+1000_REC_3443.962_3448.462.wav0.wav
0.345403764,0.653566338,0.881496522,0.369568159,0.414316128,0.418578587,0.32882587,0.521464511,0.586756403,0.486619344,0.52077664,0.71055356,0.37596536,0.244980629,0.171539752,0.159009927,0.147789293,0.167526632,0.158091192,0.162339769,0.161761154,0.152929031,0.136183924,0.107474821,0.114047148,0.139994999,0.131255456,0.130355161,0.129314999,0.130719015,0.136004901,0.136198334,0.133768201,0.1356191,0.138248033,0.136442962,0.131473448,0.125909534,0.12785354,D:\PhD-data\tarcutta-unlabelled-2sec\chunkTarcutta_DryA_20220508T000000+1000_REC_3443.962_3448.462.wav1.wav
0.295522337,0.628566382,0.879972191,0.268852052,0.44607219,0.4177992,0.472305796,0.549014035,0.650941045,0.408093465,0.534299961,0.664142986,0.490299482,0.249448684,0.169295652,0.158211584,0.127768964,0.128904275,0.114025336,0.119078,0.118773022,0.119448505,0.106662552,0.103559169,0.11018669,0.114737701,0.119844938,0.11489527,0.113152138,0.115412524,0.115194457,0.11587021,0.115274608,0.112280282,0.108897739,0.111572581,0.114155844,0.109164807,0.108242853,D:\PhD-data\tarcutta-unlabelled-2sec\chunkTarcutta_DryA_20220508T000000+1000_REC_4665.96_4670.46.wav0.wav
0.272530877,0.59918416,0.89992096,0.273190269,0.474878782,0.392828065,0.488796106,0.558610318,0.682433398,0.415316874,0.516070089,0.619649074,0.447521303,0.252800911,0.173654676,0.165245797,0.140492542,0.130997142,0.119678899,0.14487946,0.134580678,0.142307227,0.139785032,0.116880926,0.10602202,0.115459432,0.13607002,0.129817984,0.122910274,0.12393853,0.124761163,0.123112196,0.121168316,0.122241136,0.123212703,0.124194234,0.123191439,0.122320681,0.121399262,D:\PhD-data\tarcutta-unlabelled-2sec\chunkTarcutta_DryA_20220508T000000+1000_REC_4665.96_4670.46.wav1.wav
0.341306493,0.663255797,0.87969299,0.351545164,0.442192774,0.458263072,0.404294655,0.588505874,0.585505359,0.419551955,0.446879605,0.635165903,0.401086817,0.244102642,0.173599523,0.155703961,0.132104635,0.134909009,0.125044346,0.163618131,0.141047407,0.128226627,0.103924603,0.096048451,0.100553435,0.095515922,0.108924916,0.113020892,0.10882092,0.102172711,0.1079437,0.110423351,0.111276532,0.110474172,0.108435548,0.10531171,0.104948523,0.100199514,0.098526349,D:\PhD-data\tarcutta-unlabelled-2sec\chunkTarcutta_DryA_20220508T000000+1000_REC_6989.543_6994.043.wav0.wav
0.280641115,0.614340189,0.852049791,0.326919952,0.426427926,0.457044928,0.425329994,0.606675734,0.649715461,0.48436626,0.490793305,0.68351595,0.430601382,0.229656356,0.153243279,0.144739031,0.120727861,0.12507572,0.10537659,0.136837677,0.133290515,0.136544462,0.139164577,0.10959584,0.11279664,0.114128536,0.116515772,0.115005318,0.11298449,0.110847094,0.113548976,0.120392241,0.118313041,0.112994024,0.111276268,0.111544993,0.113721181,0.11292487,0.109880547,D:\PhD-data\tarcutta-unlabelled-2sec\chunkTarcutta_DryA_20220508T000000+1000_REC_6989.543_6994.043.wav1.wav
0.451228222,0.726048131,0.944199487,0.314269824,0.436827683,0.399449556,0.419241162,0.503623272,0.613357829,0.39338097,0.511332045,0.659564756,0.472400929,0.160859185,0.067667205,0.06298128,0.058474807,0.048835643,0.039080759,0.082017414,0.057324937,0.035651144,0.046088976,0.02723484,0.013260578,0.036847123,0.038290354,0.035787772,0.030383381,0.034951154,0.037310859,0.035462332,0.03702982,0.034046129,0.035400482,0.037392706,0.038524619,0.033382405,0.030273931,D:\PhD-data\tarcutta-unlabelled-2sec\chunkTarcutta_DryA_20220508T020000+1000_REC_1146.999_1151.499.wav0.wav
0.440867843,0.717156511,0.946672474,0.338318822,0.451160971,0.401365498,0.411119871,0.511628659,0.585460637,0.369594415,0.513798566,0.658809967,0.443399465,0.187380791,0.108248829,0.100625558,0.060714407,0.038663689,0.019383612,0.043255175,0.044189295,0.049446077,0.047366428,0.056094289,0.07012513,0.069324798,0.041689018,0.038602699,0.034687351,0.038435357,0.042010513,0.039455472,0.039516213,0.042911089,0.044056239,0.036968598,0.033859271,0.028823102,0.027435579,D:\PhD-data\tarcutta-unlabelled-2sec\chunkTarcutta_DryA_20220508T020000+1000_REC_1146.999_1151.499.wav1.wav
