0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,path,class
0.340124792,0.584919082,0.461451299,0.504915542,0.571203554,0.389284751,0.405574392,0.500889625,0.354111155,0.563935043,0.51775664,0.668750484,0.288319091,0.18432426,0.584869071,0.480367148,0.4234833,0.591763456,0.478991626,0.491588954,0.466712756,0.533530319,0.471703422,0.491296567,0.47749505,0.509584658,0.622771813,0.487091918,0.460183241,0.480172432,0.462178759,0.465327256,0.481551927,0.465824389,0.456521542,0.47614286,0.472964707,0.485920039,0.479099721,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB102_12.wav,anthrophony
0.429528368,0.684554639,0.503149425,0.399294717,0.641423433,0.499711831,0.460866408,0.57200928,0.60197522,0.588878747,0.464063354,0.563524578,0.501087581,0.295661505,0.21303101,0.235853358,0.226969134,0.22926749,0.292418145,0.217289446,0.227937378,0.158578433,0.193857953,0.222801573,0.22047952,0.190376937,0.207484752,0.194847477,0.196053671,0.191613785,0.19482642,0.199859253,0.18860708,0.203715117,0.1878016,0.190598291,0.208427749,0.207926148,0.197847941,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB102_13.wav,anthrophony
0.463554871,0.732195151,0.582276015,0.376984953,0.47885019,0.27038379,0.528258187,0.456971949,0.449683972,0.524960412,0.453664793,0.470642307,0.46057066,0.442125494,0.245483058,0.389647448,0.453596852,0.369662217,0.404424251,0.3741572,0.441614107,0.393786312,0.39282631,0.417877992,0.470798845,0.411735894,0.400894831,0.418171367,0.410085304,0.406918027,0.405300663,0.410062573,0.404122734,0.401641676,0.407429581,0.406566816,0.411403467,0.402329709,0.39869648,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB102_2.wav,anthrophony
0.508094567,0.720851616,0.49178043,0.524596989,0.485372144,0.378959406,0.431412069,0.6077939,0.491420508,0.572921085,0.394707085,0.726427981,0.413771701,0.221303876,0.344206982,0.255743168,0.337728607,0.281514037,0.232798587,0.297505891,0.303534284,0.269980711,0.281664848,0.338667076,0.320586211,0.279403976,0.285598218,0.274721271,0.271145844,0.263721254,0.26222614,0.267379337,0.270609234,0.259834197,0.256179449,0.270395444,0.27036305,0.269707044,0.267048431,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB102_3.wav,anthrophony
0.390971494,0.618504318,0.417258832,0.521015473,0.660615424,0.312659101,0.482218002,0.597812297,0.615386891,0.357688099,0.549841548,0.721562617,0.473591174,0.296824833,0.29333046,0.201748852,0.370782588,0.344148672,0.303457679,0.339783617,0.303427361,0.264092127,0.301441937,0.365766352,0.323734869,0.323823633,0.3124201,0.323503534,0.321175056,0.308074357,0.316319666,0.321043671,0.31739867,0.311374263,0.311851802,0.318710494,0.328811211,0.321774458,0.312419745,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB102_4.wav,anthrophony
0.299115599,0.563111366,0.49815413,0.367944535,0.587487511,0.377406869,0.208482639,0.50691036,0.597056884,0.316272022,0.305477464,0.652841173,0.574857317,0.377056921,0.592765383,0.506342431,0.64721282,0.66457405,0.620249005,0.661853343,0.66639648,0.639984675,0.581563836,0.699299079,0.641491708,0.609975467,0.615451178,0.630884246,0.611634183,0.603910107,0.612097737,0.613784333,0.610169823,0.596066895,0.594981405,0.604747014,0.616769277,0.620715949,0.604375172,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB102_5.wav,anthrophony
0.300239313,0.490823017,0.35284134,0.528770169,0.691994929,0.312839992,0.469187018,0.602626062,0.603855761,0.380924186,0.508796327,0.633633141,0.49615668,0.365568779,0.4839566,0.701236834,0.432832364,0.35280556,0.583690763,0.540697324,0.47135918,0.490676821,0.443284827,0.459665539,0.456603901,0.421011321,0.499529861,0.476763108,0.475122226,0.475280575,0.474711713,0.472451565,0.457987477,0.469695348,0.468708715,0.474277817,0.474946851,0.478202138,0.482247414,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB102_6.wav,anthrophony
0.158331694,0.353540749,0.437555504,0.505976091,0.754698356,0.245643616,0.475443638,0.461255778,0.529547145,0.45833715,0.503185129,0.401105464,0.558507307,0.414734897,0.655963412,0.669726326,0.571024396,0.562596321,0.626426778,0.595471476,0.643911736,0.707924536,0.615129185,0.624769318,0.617230984,0.635001399,0.620721762,0.640643791,0.640083278,0.607929889,0.614068272,0.641719785,0.626559686,0.609131885,0.606887074,0.623394267,0.637666793,0.620641319,0.618146284,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB102_7.wav,anthrophony
0.326975333,0.621514959,0.593700225,0.308608533,0.492202948,0.258997324,0.378606449,0.444311848,0.503346271,0.443681072,0.607650823,0.498787217,0.403711245,0.343292703,0.628615199,0.627273396,0.592452825,0.550461458,0.539957856,0.623075527,0.60002445,0.575442773,0.522825311,0.578431849,0.581263627,0.595271546,0.548455202,0.595746519,0.567632277,0.562408185,0.57808501,0.564952607,0.563143067,0.547233034,0.543545671,0.556078761,0.57201366,0.566708524,0.557837927,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB102_8.wav,anthrophony
0.127284764,0.403330264,0.698293762,0.310676184,0.582955688,0.340273016,0.512005544,0.398672397,0.558522073,0.431668717,0.498684547,0.524306103,0.508426597,0.511645651,0.527021912,0.506631521,0.539888736,0.450822062,0.513834939,0.507874085,0.573010384,0.579107222,0.52871943,0.574933112,0.601322533,0.531610134,0.534581618,0.567709771,0.554880503,0.550982775,0.552489607,0.560713656,0.555114028,0.550317279,0.555483553,0.551034642,0.567448837,0.562275027,0.550694199,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB102_9.wav,anthrophony
