0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,sound_path,class
0.109574863,0.454919156,0.793817612,0.517155223,0.623516485,0.763660342,0.564575316,0.399315964,0.524243571,0.43751478,0.586316561,0.500024101,0.321915116,0.483808393,0.341613056,0.352814702,0.35555497,0.439808671,0.261669624,0.392902747,0.421070403,0.406672082,0.524911273,0.367750379,0.457538908,0.491447768,0.466126272,0.475282704,0.46386059,0.46752768,0.451299483,0.482749208,0.460194555,0.456906701,0.451470859,0.438779285,0.464755204,0.450287739,0.444597408,D:\PhD-data\denoising\post\Wambiana\anthrophony\audio_segment_dryA100_7.wav,anthrophony
0.122918338,0.506369935,0.834927442,0.536321962,0.673749684,0.672232575,0.566845057,0.354718547,0.451762527,0.436345377,0.397211066,0.431424161,0.229521167,0.541772462,0.355050119,0.35168776,0.379212417,0.507648092,0.386843841,0.479435249,0.481290716,0.444477132,0.557791187,0.437159523,0.496402249,0.505327363,0.500143706,0.522030154,0.51653383,0.514985558,0.487334434,0.509786879,0.494478796,0.496121816,0.495192028,0.481539452,0.501846599,0.492930478,0.489987324,D:\PhD-data\denoising\post\Wambiana\anthrophony\audio_segment_dryA100_8.wav,anthrophony
0.101829952,0.490210957,0.804364049,0.518136202,0.67900861,0.66114175,0.5992976,0.380141549,0.473705059,0.484749945,0.421700876,0.489471003,0.261323593,0.554028838,0.36513254,0.349652227,0.365438462,0.457239115,0.312251813,0.408551413,0.418592713,0.426816253,0.563703451,0.418818648,0.481168992,0.495084639,0.472450126,0.491988101,0.490282739,0.489564248,0.471961656,0.499636045,0.482487912,0.482934108,0.472013141,0.455063348,0.481485204,0.472512271,0.470516747,D:\PhD-data\denoising\post\Wambiana\anthrophony\audio_segment_dryA100_9.wav,anthrophony
0.081873782,0.469119818,0.795601379,0.505534648,0.654898226,0.657671102,0.571807751,0.368209502,0.493435698,0.488570611,0.42870561,0.471531369,0.275930381,0.649086761,0.414396304,0.352196693,0.384212049,0.48341398,0.354904235,0.479953089,0.475243836,0.430733985,0.57101503,0.483898827,0.563369694,0.551211662,0.50398199,0.533774474,0.546786414,0.542847449,0.52152939,0.546756344,0.521538852,0.527804861,0.527942778,0.510461665,0.526948034,0.510970838,0.515817124,D:\PhD-data\denoising\post\Wambiana\anthrophony\audio_segment_dryA101_1.wav,anthrophony
0.147316545,0.326269944,0.626076599,0.65787326,0.517321524,0.502477224,0.581936244,0.481616233,0.503837915,0.452391925,0.804787156,0.621392397,0.257770284,0.411312724,0.6311582,0.577967266,0.333353936,0.577879655,0.57172048,0.502683311,0.467744449,0.516481908,0.517247455,0.468774526,0.471568093,0.596640604,0.592833258,0.563875111,0.573585888,0.605172928,0.581742876,0.579705945,0.582830351,0.591786431,0.577972024,0.582477674,0.5876822,0.587038494,0.570446887,D:\PhD-data\denoising\post\Wambiana\anthrophony\audio_segment_dryA101_10.wav,anthrophony
0.142777263,0.378513266,0.687012243,0.603005767,0.576002854,0.659429198,0.583440137,0.530707335,0.496980863,0.409821925,0.826517498,0.473725193,0.42075129,0.378087108,0.413046707,0.498703391,0.270688791,0.458995939,0.410917313,0.363527204,0.371464416,0.446456231,0.533103367,0.321630624,0.41987075,0.466292239,0.488602962,0.476598066,0.456484474,0.489801173,0.458323313,0.476403538,0.476339469,0.475494841,0.462209256,0.45167891,0.481627126,0.468209116,0.4632297,D:\PhD-data\denoising\post\Wambiana\anthrophony\audio_segment_dryA101_11.wav,anthrophony
0.062497612,0.32765768,0.538315208,0.538644621,0.572216768,0.345002765,0.591025635,0.434891815,0.332035239,0.532519854,0.56378187,0.488364826,0.431323681,0.668309346,0.791404169,0.802314462,0.64811917,0.733371734,0.757257284,0.695256617,0.679065781,0.731836691,0.776665632,0.823861257,0.781233098,0.771431467,0.803330608,0.788366868,0.791387044,0.813028961,0.800106734,0.800278442,0.804543897,0.818020936,0.794901482,0.789000417,0.79595797,0.796049763,0.797040462,D:\PhD-data\denoising\post\Wambiana\anthrophony\audio_segment_dryA101_12.wav,anthrophony
0.146865048,0.44850708,0.630924019,0.625450202,0.610297227,0.5398545,0.484059396,0.52688451,0.378996201,0.274215086,0.787243734,0.407356973,0.421699859,0.274955261,0.419404125,0.61068012,0.392158606,0.54807251,0.589431867,0.594969101,0.436659555,0.572951263,0.667378597,0.51611236,0.583286402,0.531331029,0.614267794,0.59939059,0.568817725,0.595725938,0.570915206,0.581245574,0.571184654,0.596580499,0.575275437,0.568450234,0.578941766,0.572469067,0.583212666,D:\PhD-data\denoising\post\Wambiana\anthrophony\audio_segment_dryA101_13.wav,anthrophony
0.096773185,0.4486511,0.773424384,0.548372957,0.64705214,0.643031535,0.569839227,0.426908351,0.485394189,0.412933698,0.542025994,0.466279699,0.181043335,0.60523229,0.455379994,0.399167989,0.328504176,0.506226324,0.390437544,0.454386597,0.472349791,0.435468163,0.591302105,0.467260824,0.541201916,0.610803799,0.518536365,0.53392284,0.545811416,0.560308579,0.525349509,0.548955433,0.535684539,0.534738024,0.5355128,0.518508457,0.53592099,0.52322548,0.518405631,D:\PhD-data\denoising\post\Wambiana\anthrophony\audio_segment_dryA101_2.wav,anthrophony
0.117646242,0.442133646,0.759680552,0.58015032,0.651448124,0.655042041,0.596309686,0.465055744,0.46244697,0.451498592,0.584487652,0.383977777,0.290733543,0.467266197,0.428076732,0.476176249,0.264356893,0.410123378,0.423716959,0.388461517,0.361228217,0.45639095,0.525152139,0.391355053,0.548831472,0.490201691,0.492436852,0.488518311,0.47862759,0.513922851,0.489335536,0.495779793,0.487141542,0.49690583,0.48153458,0.466739504,0.490777484,0.46668075,0.474960407,D:\PhD-data\denoising\post\Wambiana\anthrophony\audio_segment_dryA101_3.wav,anthrophony
0.075261087,0.407235795,0.660229421,0.563399127,0.603165061,0.566209596,0.603351795,0.388531601,0.427579118,0.467129185,0.678832474,0.544409181,0.163122035,0.488983537,0.526116478,0.623442822,0.383042216,0.59502455,0.555722222,0.509840626,0.570544062,0.561858387,0.611475148,0.452638943,0.548337142,0.654391836,0.619104763,0.620955323,0.599122863,0.636287354,0.60318374,0.612901799,0.613400222,0.608507918,0.605101204,0.60505334,0.623102212,0.610700952,0.603472209,D:\PhD-data\denoising\post\Wambiana\anthrophony\audio_segment_dryA101_4.wav,anthrophony
0.135577621,0.377863049,0.607055166,0.615844737,0.602458744,0.698565252,0.652174837,0.383354075,0.437366309,0.446290766,0.777112018,0.565288997,0.147366532,0.394027533,0.522510862,0.660940792,0.319801631,0.471172312,0.413834963,0.398821424,0.501776243,0.505509964,0.564859074,0.446601766,0.511699822,0.56899209,0.562366617,0.547167633,0.52276389,0.577331946,0.557991782,0.567494425,0.559423563,0.554021353,0.552042994,0.54353586,0.55866932,0.549224462,0.54532843,D:\PhD-data\denoising\post\Wambiana\anthrophony\audio_segment_dryA101_5.wav,anthrophony
0.152085048,0.428181266,0.703773989,0.599689518,0.641211123,0.765558019,0.621518048,0.42425897,0.467292012,0.383082186,0.733792405,0.487292956,0.092301143,0.357952423,0.432082622,0.554348831,0.291464774,0.425002427,0.331240291,0.333746056,0.427001767,0.46542054,0.535434229,0.349403232,0.468446654,0.558450122,0.499844917,0.487631581,0.464086435,0.502442353,0.483167596,0.505117239,0.496493465,0.485770379,0.476584025,0.46559332,0.489269807,0.47715794,0.467391339,D:\PhD-data\denoising\post\Wambiana\anthrophony\audio_segment_dryA101_6.wav,anthrophony
0.049570904,0.408160478,0.678652439,0.51519851,0.601522222,0.59473017,0.572704149,0.390111565,0.463450498,0.496212966,0.612635804,0.512206781,0.286509795,0.523450856,0.544648081,0.648593377,0.424949265,0.561787138,0.507963799,0.498175988,0.541580338,0.548830599,0.607900561,0.479884382,0.616208731,0.664190519,0.619724312,0.617154482,0.59211411,0.635064112,0.612701564,0.622527069,0.618978833,0.620526648,0.611397581,0.602793242,0.623107163,0.605194353,0.598642258,D:\PhD-data\denoising\post\Wambiana\anthrophony\audio_segment_dryA101_7.wav,anthrophony
