# 1, 2, 3
1.259056758880615234e+01,1.939012718200683594e+01,-7.111203193664550781e+00
1.138116264343261719e+01,1.784431076049804688e+01,-6.424764633178710938e+00
1.143900871276855469e+01,1.612038230895996094e+01,-8.096941947937011719e+00
1.284259319305419922e+01,1.937355422973632812e+01,-7.474546909332275391e+00
1.118912601470947266e+01,1.575489044189453125e+01,-8.178997039794921875e+00
1.230570983886718750e+01,1.772567367553710938e+01,-7.907293796539306641e+00
1.196577167510986328e+01,1.663304519653320312e+01,-8.332819938659667969e+00
1.100091648101806641e+01,1.640853881835937500e+01,-5.464084148406982422e+00
1.053128242492675781e+01,1.804271888732910156e+01,-6.645641326904296875e+00
1.101101493835449219e+01,1.535290431976318359e+01,-7.800817489624023438e+00
1.220514488220214844e+01,1.823334312438964844e+01,-7.181988239288330078e+00
1.133735752105712891e+01,1.585348033905029297e+01,-8.110185623168945312e+00
1.231513690948486328e+01,1.882045555114746094e+01,-7.369393348693847656e+00
1.198235893249511719e+01,1.708111572265625000e+01,-7.927665233612060547e+00
1.190087795257568359e+01,1.759429931640625000e+01,-8.319920539855957031e+00
1.228374004364013672e+01,1.885396957397460938e+01,-8.003026962280273438e+00
1.060793876647949219e+01,1.797720527648925781e+01,-6.112406730651855469e+00
1.044818592071533203e+01,1.769752883911132812e+01,-6.169018745422363281e+00
1.027127742767333984e+01,1.779044914245605469e+01,-5.884244441986083984e+00
1.026023387908935547e+01,1.771047973632812500e+01,-5.435295104980468750e+00
1.310574436187744141e+01,1.945273971557617188e+01,-7.221225738525390625e+00
1.305438899993896484e+01,1.910890197753906250e+01,-7.632691860198974609e+00
1.303468132019042969e+01,1.933392524719238281e+01,-7.376519680023193359e+00
1.294375228881835938e+01,1.928137016296386719e+01,-7.469789981842041016e+00
1.270197868347167969e+01,1.892841339111328125e+01,-7.301562786102294922e+00
1.278114795684814453e+01,1.890653228759765625e+01,-7.276739120483398438e+00
1.253637313842773438e+01,1.923740196228027344e+01,-7.076894760131835938e+00
1.223076915740966797e+01,1.933754920959472656e+01,-6.669831275939941406e+00
-1.324353981018066406e+01,7.587734699249267578e+00,-3.518468618392944336e+00
1.086450004577636719e+01,1.744923019409179688e+01,-6.511223316192626953e+00
-1.359756660461425781e+01,6.111411571502685547e+00,-1.800660848617553711e+00
-1.164974594116210938e+01,3.593351125717163086e+00,-3.504053831100463867e+00
2.953678369522094727e+00,1.008751583099365234e+01,4.230796337127685547e+00
-1.460845661163330078e+01,6.038094997406005859e+00,-1.393010020256042480e+00
1.078870391845703125e+01,1.781060791015625000e+01,-6.395230770111083984e+00
1.140421867370605469e+01,1.716220283508300781e+01,-6.684931278228759766e+00
1.239111423492431641e+01,1.906954574584960938e+01,-6.647562026977539062e+00
1.298667621612548828e+01,1.664182662963867188e+01,-7.558956146240234375e+00
1.403553295135498047e+01,1.757345962524414062e+01,-5.683075904846191406e+00
1.317741870880126953e+01,1.841890335083007812e+01,-7.398474216461181641e+00
1.251484203338623047e+01,1.589481639862060547e+01,-8.255414009094238281e+00
1.286043834686279297e+01,1.834615898132324219e+01,-7.797881126403808594e+00
7.089472770690917969e+00,-3.982749462127685547e+00,5.851022243499755859e+00
-1.416191673278808594e+01,6.416769027709960938e+00,-1.502735257148742676e+00
1.180179786682128906e+01,1.682741355895996094e+01,-6.076974868774414062e+00
1.202566623687744141e+01,1.772166442871093750e+01,-5.896505355834960938e+00
1.223825073242187500e+01,2.004662704467773438e+01,-6.044167995452880859e+00
1.132987880706787109e+01,1.937309646606445312e+01,-7.137343883514404297e+00
-1.598063468933105469e+01,-1.625531315803527832e-01,-4.464190006256103516e+00
-1.381741428375244141e+01,7.118413925170898438e+00,-2.000151872634887695e+00
1.037133121490478516e+01,1.666825294494628906e+01,-6.517035961151123047e+00
1.029331874847412109e+01,1.750917434692382812e+01,-4.391366004943847656e+00
1.056045818328857422e+01,1.670753860473632812e+01,-6.395413875579833984e+00
1.134324645996093750e+01,1.905479049682617188e+01,-7.702749729156494141e+00
1.037161731719970703e+01,1.739132881164550781e+01,-5.494244575500488281e+00
1.094898414611816406e+01,1.785172462463378906e+01,-4.111924648284912109e+00
1.269540405273437500e+01,1.897557449340820312e+01,-6.477859497070312500e+00
1.142836189270019531e+01,1.879596519470214844e+01,-6.939391613006591797e+00
1.110254001617431641e+01,1.687015342712402344e+01,-6.843244075775146484e+00
1.210283184051513672e+01,1.602595901489257812e+01,-6.787953853607177734e+00
1.351181793212890625e+01,1.598231792449951172e+01,-5.048104286193847656e+00
1.317619991302490234e+01,1.198517036437988281e+01,-1.359706878662109375e+00
1.142281436920166016e+01,1.937746047973632812e+01,-6.881531238555908203e+00
1.101076126098632812e+01,1.818146133422851562e+01,-3.543370485305786133e+00
1.083585262298583984e+01,1.488053226470947266e+01,-8.343249320983886719e+00
1.179841327667236328e+01,1.834941864013671875e+01,-6.471284866333007812e+00
1.184220027923583984e+01,1.758390045166015625e+01,-6.000988483428955078e+00
-1.388719367980957031e+01,7.354284286499023438e+00,-4.172238349914550781e+00
-1.281437301635742188e+01,7.435797691345214844e+00,-5.809471607208251953e+00
1.148187160491943359e+01,1.661678504943847656e+01,-7.012783527374267578e+00
1.323284721374511719e+01,1.197149658203125000e+01,-1.327978610992431641e+00
-1.180661964416503906e+01,2.946996212005615234e+00,-7.319317817687988281e+00
1.129872512817382812e+01,1.609690856933593750e+01,-8.281938552856445312e+00
1.240145015716552734e+01,1.788193702697753906e+01,-7.708774566650390625e+00
1.315473651885986328e+01,1.929094505310058594e+01,-7.168398857116699219e+00
1.315510940551757812e+01,1.783487510681152344e+01,-7.419705867767333984e+00
1.159908103942871094e+01,1.416007041931152344e+01,-8.361153602600097656e+00
1.028844356536865234e+01,1.659143829345703125e+01,-5.994425296783447266e+00
1.232651805877685547e+01,1.427055835723876953e+01,-9.682058334350585938e+00
1.209583950042724609e+01,1.442611122131347656e+01,-8.027832984924316406e+00
1.227296066284179688e+01,1.458183002471923828e+01,-7.891714096069335938e+00
1.130576896667480469e+01,1.589611434936523438e+01,-8.079524993896484375e+00
1.107732963562011719e+01,1.521015071868896484e+01,-8.125075340270996094e+00
1.080553245544433594e+01,1.505270862579345703e+01,-8.389737129211425781e+00
-1.506313610076904297e+01,2.527178764343261719e+00,-1.223392128944396973e+00
-1.517805767059326172e+01,2.517141342163085938e+00,-1.444425344467163086e+00
-1.368957424163818359e+01,1.952537059783935547e+00,-5.663349628448486328e+00
-1.177021980285644531e+01,2.319760084152221680e+00,-3.607964992523193359e+00
-1.273193550109863281e+01,3.324556827545166016e+00,-5.686465263366699219e+00
-1.412804698944091797e+01,-1.584381222724914551e+00,-2.652898550033569336e+00
-1.385202693939208984e+01,6.483750343322753906e-01,-5.763416290283203125e+00
-1.397486686706542969e+01,-2.663636684417724609e+00,-1.557808995246887207e+00
-1.416275978088378906e+01,7.953682541847229004e-01,-5.909444808959960938e+00
-1.356640243530273438e+01,2.483054101467132568e-01,-5.233459472656250000e+00
-1.281699180603027344e+01,3.697536706924438477e+00,-6.571266651153564453e+00
-1.420322418212890625e+01,1.198522329330444336e+00,-5.372488975524902344e+00
-1.376747131347656250e+01,1.179553389549255371e+00,-5.421139717102050781e+00
-1.512710952758789062e+01,7.251428961753845215e-01,-4.644970893859863281e+00
-1.288075637817382812e+01,9.870266318321228027e-01,-6.533247470855712891e+00
-1.499494361877441406e+01,1.690655201673507690e-02,-5.348937511444091797e+00
-1.395083713531494141e+01,5.357031822204589844e-01,-5.730558395385742188e+00
-1.357301044464111328e+01,1.535783052444458008e+00,-6.768424034118652344e+00
-1.416521739959716797e+01,-2.006619691848754883e+00,-1.589227437973022461e+00
-1.478458595275878906e+01,2.058576345443725586e+00,-5.590958118438720703e+00
-1.411664772033691406e+01,-2.012054920196533203e+00,-1.831264734268188477e+00
-1.516731262207031250e+01,1.147108197212219238e+00,-5.120803356170654297e+00
-1.373403263092041016e+01,-1.406449079513549805e+00,1.212834358215332031e+00
-1.321110534667968750e+01,-6.243699789047241211e-01,-1.923703193664550781e+00
-1.387727546691894531e+01,-1.737083077430725098e+00,-1.630805850028991699e+00
-1.246630668640136719e+01,-2.285315513610839844e+00,-6.140331029891967773e-01
-1.339892864227294922e+01,2.234174489974975586e+00,-5.223992347717285156e+00
-1.397570705413818359e+01,-1.628598332405090332e+00,-2.309312343597412109e+00
-1.513471603393554688e+01,-5.085653781890869141e+00,5.865667819976806641e+00
-1.270927429199218750e+01,2.841022014617919922e+00,-4.653424739837646484e+00
-9.133027076721191406e+00,-6.386481285095214844e+00,3.034577846527099609e+00
-1.148072338104248047e+01,-4.604803562164306641e+00,2.445944070816040039e+00
-1.026057720184326172e+01,-3.915477991104125977e+00,-1.138893485069274902e+00
-8.174055099487304688e+00,-1.164167690277099609e+01,-3.858149766921997070e+00
-1.441665935516357422e+01,-1.351010084152221680e+00,-2.567973375320434570e+00
-1.300569915771484375e+01,-2.438526600599288940e-01,-2.824719429016113281e+00
-1.105426406860351562e+01,-9.153521656990051270e-01,-2.328273534774780273e+00
-1.062364959716796875e+01,-8.205285072326660156e+00,3.041084527969360352e+00
-1.332674980163574219e+01,1.655032157897949219e+00,-2.886050462722778320e+00
-1.368142414093017578e+01,2.937613725662231445e+00,-2.329308271408081055e+00
-1.445117092132568359e+01,-7.836868762969970703e-01,2.334294468164443970e-01
-1.311780071258544922e+01,-7.654798030853271484e+00,3.171097517013549805e+00
-7.453129291534423828e+00,-6.686856746673583984e-01,-1.705323100090026855e+00
-7.403250694274902344e+00,-1.540369272232055664e+00,-1.735149145126342773e+00
-8.333956718444824219e+00,-4.449564456939697266e+00,3.137940168380737305e+00
-8.837652206420898438e+00,-3.057779788970947266e+00,-6.708477735519409180e-01
-7.608839988708496094e+00,-8.432840704917907715e-01,3.634006977081298828e+00
-8.199414253234863281e+00,-5.007080078125000000e+00,3.943331480026245117e+00
-9.777551651000976562e+00,-2.813835620880126953e+00,1.287484765052795410e-01
-9.333840370178222656e+00,-4.876922607421875000e+00,3.993398189544677734e+00
-9.357445716857910156e+00,-5.102450370788574219e+00,3.863597154617309570e+00
-7.774859905242919922e+00,-4.702695369720458984e+00,5.003039360046386719e+00
-9.263810157775878906e+00,-4.511474609375000000e+00,-2.014899492263793945e+00
-8.306578636169433594e+00,-4.975440979003906250e+00,5.092388153076171875e+00
-9.899238586425781250e+00,-3.539226293563842773e+00,4.141410350799560547e+00
-9.066693305969238281e+00,-4.783271312713623047e+00,4.027545452117919922e+00
-8.355455398559570312e+00,-4.847797393798828125e+00,2.539896011352539062e+00
-9.266232490539550781e+00,-5.416687488555908203e+00,3.508619070053100586e+00
-7.812388896942138672e+00,-4.961425662040710449e-01,-6.651543974876403809e-01
-1.005618000030517578e+01,-4.458911418914794922e+00,-1.052506685256958008e+00
-8.806162834167480469e+00,-4.127555370330810547e+00,4.553346157073974609e+00
-7.894698619842529297e+00,-6.185455799102783203e+00,5.646312236785888672e+00
-7.941825389862060547e+00,-1.357453465461730957e+00,3.678257226943969727e+00
-9.188614845275878906e+00,-3.390676498413085938e+00,1.297894716262817383e+00
-6.986477375030517578e+00,-2.561968326568603516e+00,-4.858584880828857422e+00
-9.927420616149902344e+00,-2.894634485244750977e+00,1.294121984392404556e-02
-9.922945976257324219e+00,-3.919354200363159180e+00,-4.054723083972930908e-01
-9.310659408569335938e+00,-3.093511819839477539e+00,-1.140949916839599609e+01
-1.006726837158203125e+01,-5.940256595611572266e+00,4.344061374664306641e+00
-8.798068046569824219e+00,-4.356216430664062500e+00,4.238533496856689453e+00
-7.603670120239257812e+00,-5.983217716217041016e+00,4.501979351043701172e+00
-1.717333674430847168e+00,-5.315778732299804688e+00,-1.198354625701904297e+01
-9.402935028076171875e+00,-6.251409053802490234e+00,4.190351486206054688e+00
-9.100625991821289062e+00,-6.938931465148925781e+00,4.259238719940185547e+00
-1.361567020416259766e+01,-1.046776390075683594e+01,-2.587583541870117188e+00
-1.016856098175048828e+01,-8.376516342163085938e+00,3.106737613677978516e+00
-8.648413658142089844e+00,-9.926881790161132812e-01,-7.330440282821655273e-01
-7.623940944671630859e+00,-4.717684268951416016e+00,3.633410453796386719e+00
-8.379643440246582031e+00,-4.754951953887939453e+00,2.660579442977905273e+00
-4.851830959320068359e+00,-8.633816719055175781e+00,-9.823525428771972656e+00
-8.742493629455566406e+00,-5.364722251892089844e+00,3.881149768829345703e+00
-1.326762676239013672e+01,-1.173235034942626953e+01,-3.464231491088867188e+00
-9.610478401184082031e+00,-6.718912601470947266e+00,4.706476211547851562e+00
-1.251163005828857422e+01,-3.481442928314208984e+00,6.589867115020751953e+00
-1.016124439239501953e+01,-8.193906784057617188e+00,3.249417543411254883e+00
-1.387237834930419922e+01,-9.459058761596679688e+00,-2.675998449325561523e+00
-1.419329166412353516e+01,7.558103799819946289e-01,1.191189765930175781e+00
-1.432330513000488281e+01,8.808209896087646484e-01,1.305032014846801758e+00
-1.279415702819824219e+01,2.061258792877197266e+00,-3.621001482009887695e+00
-1.474345302581787109e+01,2.299852132797241211e+00,-1.733360886573791504e+00
-7.776122093200683594e+00,-3.039287090301513672e+00,-3.925038814544677734e+00
-1.059498596191406250e+01,-1.352518653869628906e+01,6.030941486358642578e+00
-1.132717418670654297e+01,-6.404416561126708984e+00,-2.753497123718261719e+00
-1.041137886047363281e+01,-4.954278469085693359e+00,4.483478069305419922e+00
-8.044454574584960938e+00,-5.312197685241699219e+00,-4.462451040744781494e-01
-1.097317695617675781e+01,-1.644471406936645508e+00,-2.975894510746002197e-01
-1.137143993377685547e+01,-2.691052556037902832e-01,6.644306778907775879e-01
-1.121023845672607422e+01,-4.375430643558502197e-01,8.434109091758728027e-01
-1.473171234130859375e+01,2.275563716888427734e+00,-1.733726978302001953e+00
-1.424073028564453125e+01,1.041766524314880371e+00,1.016775727272033691e+00
-8.795039176940917969e+00,-5.945287704467773438e+00,3.606314420700073242e+00
-7.667327404022216797e+00,-1.934070825576782227e+00,-1.575654745101928711e+00
-1.180022907257080078e+01,-7.996406555175781250e-01,-1.643208146095275879e+00
-1.426031780242919922e+01,1.831676363945007324e+00,-2.436534166336059570e+00
-1.201564216613769531e+01,2.309512376785278320e+00,-7.189733505249023438e+00
-1.250503158569335938e+01,-1.731065630912780762e+00,-3.613304138183593750e+00
-1.108324337005615234e+01,3.192081153392791748e-01,-3.802204847335815430e+00
-8.769725799560546875e+00,-3.900594711303710938e-01,-1.702964544296264648e+00
-1.300552082061767578e+01,-2.762753963470458984e+00,-1.380698561668395996e+00
-1.081228065490722656e+01,-5.427938103675842285e-01,-3.308796882629394531e+00
-1.257031154632568359e+01,5.130468606948852539e-01,-6.755836009979248047e+00
-8.290001869201660156e+00,-5.557613849639892578e+00,4.062075138092041016e+00
-1.562878131866455078e+01,8.808719515800476074e-01,-6.810434460639953613e-01
-1.264931488037109375e+01,-9.197955131530761719e-01,-2.186181545257568359e+00
-1.109414386749267578e+01,-2.992095470428466797e+00,2.106232166290283203e+00
-1.080102062225341797e+01,-4.920206546783447266e+00,4.240942478179931641e+00
-8.744339942932128906e+00,2.336728096008300781e+00,-3.732569694519042969e+00
-1.169983673095703125e+01,-1.160453408956527710e-01,-7.782047241926193237e-02
-1.214463901519775391e+01,-6.696407794952392578e+00,3.011760950088500977e+00
-7.831119060516357422e+00,-6.212759017944335938e+00,4.168342113494873047e+00
-1.199274826049804688e+01,-9.759000778198242188e+00,-7.396388053894042969e-01
-1.096144485473632812e+01,-5.905849933624267578e+00,-2.242925882339477539e+00
-9.096084594726562500e+00,-4.795877933502197266e+00,4.854385375976562500e+00
-9.147456169128417969e+00,-4.509552478790283203e+00,5.053345203399658203e+00
-1.098876285552978516e+01,-3.427292823791503906e+00,2.295644998550415039e+00
-1.077808284759521484e+01,-7.196430206298828125e+00,3.174717664718627930e+00
-1.088138484954833984e+01,3.335797548294067383e+00,-3.857394933700561523e+00
