0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,sound_path,class
0.214159947,0.470747702,0.47894047,0.511594364,0.750881371,0.254383714,0.435099517,0.679082252,0.723298873,0.290617094,0.532672652,0.649731964,0.243402202,0.267584655,0.268725925,0.584340544,0.322510036,0.400123169,0.493857234,0.382970238,0.425970344,0.387651511,0.432230466,0.442554571,0.429234762,0.481613733,0.440001961,0.441763432,0.38468564,0.406218626,0.38753202,0.401854841,0.41915964,0.407973556,0.40547505,0.402308098,0.401134978,0.412558217,0.401160295,D:\PhD-data\denoising\post\Tarcutta\anthrophony\audio_segment_DryB100_4.wav,anthrophony
0.108260047,0.259171743,0.508707519,0.554225681,0.723368231,0.498425636,0.307517089,0.636494542,0.898119005,0.176085906,0.663552278,0.720854472,0.319211159,0.316281566,0.408918867,0.582775871,0.286776911,0.479600388,0.377376211,0.414100137,0.409416254,0.324006936,0.481465339,0.342579203,0.404718713,0.454538754,0.443025824,0.452643382,0.407645156,0.410064058,0.381858198,0.40618826,0.410992968,0.404072461,0.401048289,0.401436658,0.400752351,0.393426125,0.396145399,D:\PhD-data\denoising\post\Tarcutta\anthrophony\audio_segment_DryB100_5.wav,anthrophony
0.007939741,0.188068491,0.649044355,0.355160318,0.65247079,0.454944376,0.479411859,0.498616529,0.573673932,0.343457019,0.558799991,0.556372013,0.427212952,0.81690354,0.438826139,0.537699061,0.648126414,0.630828856,0.619894035,0.608553869,0.592576661,0.574861974,0.62330468,0.668645946,0.699736984,0.688082544,0.599480923,0.669659495,0.655616876,0.631983448,0.622938353,0.63634029,0.637380401,0.643863411,0.635231261,0.640108437,0.632511665,0.628466767,0.62096837,D:\PhD-data\denoising\post\Tarcutta\anthrophony\audio_segment_DryB100_6.wav,anthrophony
0.073569629,0.329953,0.670675164,0.336319079,0.626396567,0.416259646,0.582238123,0.694389216,0.674670259,0.364960881,0.572007907,0.539051079,0.396580646,0.481053442,0.254134648,0.524139923,0.539943228,0.445741879,0.506969463,0.430297185,0.367516681,0.423789389,0.502015861,0.463493572,0.469467927,0.480652407,0.451092148,0.497327959,0.451279206,0.436425688,0.44563724,0.445207942,0.449795609,0.460980178,0.443500185,0.444704582,0.451408034,0.453240929,0.444330535,D:\PhD-data\denoising\post\Tarcutta\anthrophony\audio_segment_DryB100_7.wav,anthrophony
0.016802001,0.210823865,0.663969781,0.377195856,0.666637676,0.460117204,0.504983004,0.527383455,0.577014651,0.330371015,0.55146,0.57166281,0.467721832,0.678368633,0.364495891,0.506209574,0.549527867,0.570597433,0.624876618,0.540033088,0.498867119,0.534230386,0.601614303,0.617287042,0.599782958,0.557085195,0.556916465,0.610791923,0.580399779,0.569244879,0.553088146,0.552280576,0.571767632,0.586041093,0.56469601,0.566690418,0.566078261,0.568590065,0.565148158,D:\PhD-data\denoising\post\Tarcutta\anthrophony\audio_segment_DryB100_8.wav,anthrophony
0.279743006,0.396865993,0.342891621,0.47968964,0.934139533,0.167000514,0.129217994,0.86558924,0.722446496,0.19219632,0.597993875,0.515299562,0.303331139,0.426639248,0.319132935,0.704158434,0.525242169,0.408991544,0.632027288,0.539155046,0.436826746,0.522290626,0.541401802,0.510876154,0.601343405,0.563933752,0.540501432,0.578926916,0.518047437,0.519207296,0.523582119,0.51638659,0.527409549,0.536494916,0.511399924,0.519448569,0.522353637,0.517107748,0.519046718,D:\PhD-data\denoising\post\Tarcutta\anthrophony\audio_segment_DryB100_9.wav,anthrophony
0.212530321,0.469090383,0.750082543,0.429766414,0.51107034,0.231038381,0.633946169,0.50209656,0.463997145,0.434052692,0.397250463,0.39203238,0.664086239,0.392593166,0.350673775,0.520104841,0.467759575,0.541950373,0.534216268,0.412531328,0.403343924,0.501707138,0.472813255,0.555616879,0.518702722,0.450947447,0.49672901,0.503047414,0.475950265,0.475762589,0.456090743,0.46159494,0.470186475,0.483562464,0.463811906,0.475859509,0.465509438,0.46756924,0.462989219,D:\PhD-data\denoising\post\Tarcutta\anthrophony\audio_segment_DryB102_1.wav,anthrophony
0.30174295,0.478440715,0.59133181,0.14121572,0.332983581,0.142870528,0.228058949,0.604240601,0.793806017,0.261061131,0.297011483,0.669104002,0.636611042,0.804888069,0.722441253,0.827292594,0.783766475,0.914891717,0.830278014,0.861167052,0.744367314,0.802241534,0.886994528,0.890641911,0.832788404,0.878086602,0.851634626,0.874730959,0.855977427,0.851943709,0.798760959,0.820918296,0.834327032,0.866082699,0.836077115,0.838218412,0.840957071,0.841488223,0.817177746,D:\PhD-data\denoising\post\Tarcutta\anthrophony\audio_segment_DryB102_10.wav,anthrophony
0.134809362,0.438123512,0.645304298,0.263229366,0.573702762,0.318285174,0.374229828,0.514683474,0.568266372,0.299719173,0.616925672,0.715587056,0.462567421,0.502573862,0.326039854,0.656458084,0.650760333,0.613506223,0.658100506,0.580033237,0.539703367,0.547369888,0.585073014,0.574944686,0.569073741,0.575889967,0.584819335,0.616512381,0.562326817,0.572871836,0.561379642,0.558507186,0.572057315,0.576696125,0.555466441,0.560324549,0.565948743,0.569786101,0.56051128,D:\PhD-data\denoising\post\Tarcutta\anthrophony\audio_segment_DryB102_11.wav,anthrophony
0.067648188,0.322726263,0.703323667,0.3880173,0.684495928,0.489991386,0.52241909,0.502287508,0.527723039,0.281451692,0.519271895,0.486319313,0.341684687,0.499117646,0.286292605,0.567548853,0.560377008,0.47735356,0.516691525,0.487820726,0.518711041,0.54437117,0.560024527,0.549519602,0.543557567,0.548206429,0.521923288,0.560673395,0.510650102,0.508081576,0.501261358,0.501066112,0.515943956,0.520275308,0.504900883,0.51276173,0.509851531,0.511397789,0.505165643,D:\PhD-data\denoising\post\Tarcutta\anthrophony\audio_segment_DryB102_12.wav,anthrophony
