0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,sound_paths
0.459361852,0.572101927,0.693385414,0.417591636,0.547920363,0.364457044,0.684668814,0.560722673,0.613017841,0.389649771,0.538827592,0.406440076,0.552238173,0.308321893,0.280216051,0.251015648,0.2724287,0.285414877,0.268002706,0.242110256,0.252034883,0.233637645,0.230920104,0.236917973,0.201044108,0.200189356,0.199139761,0.198489375,0.195667134,0.200564159,0.205783504,0.210430238,0.206782062,0.206706716,0.21428137,0.209478343,0.202241226,0.212648777,0.192578051,D:\PhD-data\Tarcutta-DryA-test\20210427T000000+1000_REC_0-4.5.wav
0.445284117,0.563744931,0.653909421,0.415208333,0.482378547,0.379762462,0.740346578,0.638286784,0.664956748,0.335245342,0.573389376,0.490283591,0.700101775,0.160791222,0.157301662,0.201360758,0.234530324,0.233559054,0.228741813,0.222131291,0.241158865,0.226398188,0.205381418,0.218966413,0.162214936,0.154011753,0.169818061,0.169827567,0.172669932,0.173599661,0.17261545,0.18042887,0.176995527,0.173626625,0.163937797,0.15174436,0.150907917,0.175203779,0.174266778,D:\PhD-data\Tarcutta-DryA-test\20210427T000000+1000_REC_1003.5-1008.0.wav
0.47368128,0.575644694,0.658853049,0.588054992,0.45558733,0.394155672,0.53640125,0.598799334,0.586354428,0.416892364,0.612977982,0.49830313,0.683267372,0.135556358,0.142061439,0.203698204,0.205631766,0.184187717,0.170842356,0.195557331,0.198819553,0.155411997,0.170543083,0.209098519,0.199443722,0.175928521,0.11241677,0.123428701,0.114690935,0.115118224,0.13538694,0.130689123,0.124782258,0.116060059,0.110465697,0.121157351,0.126836483,0.132468275,0.115947134,D:\PhD-data\Tarcutta-DryA-test\20210427T000000+1000_REC_1008.0-1012.5.wav
0.555937008,0.685721409,0.581245967,0.366743058,0.257312871,0.311404518,0.632128252,0.672560528,0.677712904,0.45010371,0.554361168,0.407278483,0.573139811,0.32070966,0.319002467,0.352996694,0.342065709,0.281344939,0.278789266,0.279263388,0.33339464,0.258576015,0.321153995,0.37802179,0.29358989,0.338072754,0.287746822,0.294433253,0.274634932,0.26139113,0.276702191,0.284940505,0.284523282,0.293071135,0.30008218,0.290824189,0.276300951,0.281609873,0.271124337,D:\PhD-data\Tarcutta-DryA-test\20210427T000000+1000_REC_1012.5-1017.0.wav
0.453988902,0.581272255,0.621310348,0.376253699,0.414167201,0.32071375,0.641229846,0.571911769,0.655557288,0.442974263,0.662733595,0.438507628,0.572805125,0.343951551,0.316975235,0.313879173,0.330038186,0.34351987,0.352253207,0.390430077,0.376982797,0.307669726,0.348924719,0.384403053,0.349820066,0.387305055,0.325944728,0.322374279,0.317934932,0.323909228,0.326576422,0.322510697,0.319059956,0.322632038,0.332385354,0.34186106,0.321728241,0.321781242,0.326899398,D:\PhD-data\Tarcutta-DryA-test\20210427T000000+1000_REC_1017.0-1021.5.wav
0.443945309,0.571862045,0.575934178,0.407835009,0.380271747,0.371415077,0.627589592,0.612185206,0.783479262,0.585250703,0.742951574,0.488110361,0.700387188,0.159467147,0.141026621,0.248124981,0.249521179,0.232078292,0.266719871,0.226891718,0.247935555,0.222011679,0.234141294,0.230179727,0.191363197,0.19982623,0.182364973,0.188256808,0.183778,0.169334008,0.161517763,0.162067955,0.164582606,0.179285368,0.175049823,0.180787018,0.181945511,0.185724,0.172882275,D:\PhD-data\Tarcutta-DryA-test\20210427T000000+1000_REC_1021.5-1026.0.wav
0.342026308,0.466340044,0.566758412,0.44256769,0.477350446,0.356747631,0.624242781,0.557750675,0.728390192,0.470176825,0.679763134,0.540374798,0.756245058,0.361846365,0.350482912,0.390197603,0.403656782,0.361202857,0.331425152,0.346378251,0.402940549,0.39708376,0.401454711,0.405701778,0.370203325,0.432268119,0.348750171,0.337116155,0.331198839,0.345730235,0.350731141,0.356228483,0.357018293,0.365011499,0.365315597,0.356314728,0.354254275,0.349711892,0.334666697,D:\PhD-data\Tarcutta-DryA-test\20210427T000000+1000_REC_1026.0-1030.5.wav
0.380119075,0.46693284,0.737362866,0.504611415,0.638726877,0.373532432,0.686535118,0.499067722,0.496513562,0.275484123,0.412029747,0.402783716,0.674783643,0.375457246,0.386134724,0.395394577,0.37039183,0.341432197,0.353523707,0.400634555,0.43936913,0.394272354,0.360520425,0.32919901,0.252064662,0.288397397,0.347413742,0.340103944,0.320508579,0.310829652,0.317145664,0.327874407,0.323601896,0.328823665,0.333215729,0.338451551,0.334587846,0.333061439,0.32877248,D:\PhD-data\Tarcutta-DryA-test\20210427T000000+1000_REC_103.5-108.0.wav
0.421167851,0.519882783,0.598124937,0.759462299,0.559080378,0.491433519,0.461693139,0.524958933,0.512755517,0.505436841,0.56406106,0.515999737,0.7125749,0.039526799,0.11539562,0.163117821,0.100319809,0.189019082,0.273179052,0.211136084,0.162395397,0.119879575,0.138536229,0.172912868,0.105145267,0.113146083,0.070376048,0.077810148,0.049881555,0.054265634,0.070268793,0.082354975,0.079649753,0.08378037,0.106818086,0.094459703,0.100437298,0.112315252,0.095934491,D:\PhD-data\Tarcutta-DryA-test\20210427T000000+1000_REC_1030.5-1035.0.wav
0.46966612,0.595346493,0.554672044,0.476798207,0.307131726,0.30645322,0.563606769,0.635259701,0.714248084,0.601409027,0.688704946,0.423575263,0.55606684,0.45748325,0.457216017,0.347117135,0.280720445,0.258791734,0.289934108,0.336563992,0.357969014,0.308415827,0.350603301,0.412628722,0.342201134,0.320231762,0.287640834,0.298487332,0.279717796,0.275213293,0.293059366,0.280208671,0.278593015,0.28948585,0.28657649,0.280643296,0.276330421,0.280656386,0.291042175,D:\PhD-data\Tarcutta-DryA-test\20210427T000000+1000_REC_1035.0-1039.5.wav
0.467822412,0.584313623,0.602372788,0.600986859,0.426026139,0.385196742,0.524112416,0.560603754,0.553175404,0.480688945,0.638781919,0.437833065,0.57961702,0.256443202,0.270436049,0.291851912,0.257481878,0.236582098,0.259556632,0.24443901,0.223604754,0.291226686,0.342842834,0.362133732,0.300856941,0.227779551,0.204539541,0.197352077,0.201573557,0.202531548,0.209594729,0.224736133,0.228675245,0.20555901,0.185621714,0.209026295,0.21620164,0.219932654,0.232392288,D:\PhD-data\Tarcutta-DryA-test\20210427T000000+1000_REC_1039.5-1044.0.wav
0.551076551,0.660181331,0.657010699,0.51659694,0.360118956,0.313986735,0.534043061,0.587137659,0.549387892,0.345957879,0.520273097,0.398442978,0.575086131,0.266594314,0.267362329,0.285442619,0.303135285,0.314017587,0.299704894,0.313673301,0.285589616,0.205003294,0.287001664,0.33380891,0.258653242,0.285597742,0.266566409,0.278827607,0.266357046,0.264362867,0.291759184,0.287506692,0.278510795,0.298335445,0.309743387,0.300443959,0.292977533,0.293968851,0.289843348,D:\PhD-data\Tarcutta-DryA-test\20210427T000000+1000_REC_1044.0-1048.5.wav
0.380478453,0.492079881,0.619118726,0.601086866,0.528314206,0.445588905,0.606486359,0.562073659,0.590267059,0.377819521,0.61474153,0.343804378,0.460686764,0.347924952,0.362870772,0.355298908,0.333469796,0.331095461,0.380054066,0.403411092,0.350298218,0.268207945,0.329806231,0.367944783,0.2901384,0.348113511,0.292740344,0.322480889,0.311020948,0.293314217,0.309021399,0.318234306,0.321930016,0.317171391,0.333465622,0.316310544,0.293686978,0.310933614,0.319365572,D:\PhD-data\Tarcutta-DryA-test\20210427T000000+1000_REC_1048.5-1053.0.wav
