0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.69211118051218,0.86298528422032,0.5054389240128818,0.1704181998015567,0.6678445152980146,0.3920121951725519,0.48462840423262965,0.4294859677751236,0.41478002280006687,0.400511279477011,0.34286847638222745,0.5936799434298056,0.48643905806452026,0.4458209330460454,0.2715416924187899,0.2875043008860678,0.3795220782591384,0.22172485143973908,0.3418668836670926,0.365841128978038,0.26103002758728766,0.28840355526838646,0.34101790197592574,0.2068364903433103,0.30988051932445904,0.33302145316025744,0.2646643926892084,0.26522977268904424,0.2725202492251678,0.2634403771223608,0.25071408463613265,0.2721878080680732,0.2619758749869344,0.2644713326423094,0.25503052883131694,0.2441821158230849,0.25979057549486473,0.26395781218421965,0.2567432008452567,D:\PhD-data\Tarcutta-DryA-8-9\20210427T080000+1000_REC_0-4.5.wav
0.8113768180601397,0.9532685030311232,0.4877735506100986,0.485699977625884,0.7261436650270934,0.5204172363823544,0.45279717312206114,0.48760563432924214,0.26197876476217596,0.36339006116579503,0.19724823790832946,0.5605873016133961,0.30934886829339214,0.1874771500768707,0.14229901621813434,0.1032627791278029,0.19817804180511123,0.15991548918379217,0.11947528640103389,0.10669329161257823,0.19411861673501585,0.2328611748864089,0.09932156471955944,0.02281191543168226,0.12871523702645082,0.19664145059859173,0.09371974838945774,0.0779493608322358,0.08988077463397293,0.09603460203301539,0.07631924804252754,0.10847129504658548,0.1109580333823551,0.09779175787297067,0.09840231083423512,0.09051342665342432,0.08907533239416687,0.09537321602330273,0.09543760653084488,D:\PhD-data\Tarcutta-DryA-8-9\20210427T080000+1000_REC_1003.5-1008.0.wav
0.40723387168733716,0.661216591309387,0.5938730116246742,0.3274619909085525,0.6635088288592537,0.3896000162176574,0.4394940025585773,0.4702189053347971,0.3751463357052437,0.13634718224464365,0.3651983477896054,0.4061218629701988,0.46837026198653353,0.6013988188785708,0.5619160091488408,0.3757721491770305,0.5072004964351593,0.5429022468875535,0.5744523539503865,0.5966027865988596,0.5915816153773128,0.6079433767830672,0.4439693379470214,0.48301683703579656,0.5117109087032111,0.5153390016777329,0.5416793829879788,0.5052664678102363,0.5008352585576835,0.5360257649876707,0.5119003194804514,0.533660827453578,0.5249761825663709,0.5266394290316851,0.5151260854198424,0.516279425258566,0.5086733172885879,0.5143443997676234,0.5367276009657004,D:\PhD-data\Tarcutta-DryA-8-9\20210427T080000+1000_REC_1008.0-1012.5.wav
0.46242794681895205,0.6540840470294806,0.43495593197103055,0.3700877392779701,0.7990554186814673,0.33074754430326925,0.4767477878099973,0.505711551419121,0.651111813981882,0.28257441148179624,0.3849309512960576,0.6178562747139618,0.20515494453801136,0.5054524071117981,0.49390041836380794,0.3575663390136852,0.4992872033747757,0.4486234207386792,0.3902525793824425,0.448626327646544,0.4908447709507535,0.5217065956460177,0.3832283999903291,0.3838841812440843,0.4571710317161056,0.44295810727687035,0.42839845125563614,0.412705793483499,0.41277950388998697,0.4314184780433641,0.4186325680205305,0.450043782306086,0.448339137619162,0.4419717293252263,0.42156809285086927,0.4242687897755807,0.44275290342938833,0.4444517492432185,0.4298029784276719,D:\PhD-data\Tarcutta-DryA-8-9\20210427T080000+1000_REC_1012.5-1017.0.wav
0.3311921120728112,0.5389062888625628,0.4668416027628982,0.4347147519537115,0.6505025146955425,0.17818815177625041,0.5308462309663423,0.5036869972160821,0.5929065517926507,0.40329318575883505,0.26555152991298664,0.5432380685663789,0.583997964404141,0.461013164404544,0.7221976088646721,0.6750272273915601,0.5056084053263881,0.5792470016807174,0.5934046833867879,0.6489357664905516,0.6047277657550094,0.5322762419254209,0.5404448272677939,0.5790906228497081,0.5389326876129371,0.551153303046643,0.6012299156925159,0.563181489556307,0.5427374228444893,0.5814117922331792,0.5626711970042162,0.6008561386532906,0.5972059204381209,0.5911651183516384,0.5750608811954009,0.5653475328080392,0.5664486530696559,0.5753441714716709,0.5817187357174735,D:\PhD-data\Tarcutta-DryA-8-9\20210427T080000+1000_REC_1017.0-1021.5.wav
0.5120665655393939,0.6951260244607226,0.40522369009409653,0.462219693509018,0.6322402992636402,0.3519547394582362,0.6525175225846184,0.4561479101036675,0.30763178409210357,0.44679636174011744,0.4663350219648232,0.45515671961080617,0.7276309212292043,0.3633874316638922,0.3948730782675097,0.39932203062191274,0.3697906714608523,0.3569555549097013,0.4423192371344449,0.4109082619935741,0.3082889954107728,0.3068882989394185,0.3578200294613444,0.3680962805148287,0.3763686961466294,0.37542658850950594,0.37612729325332983,0.3283101649647311,0.31788557932894135,0.3416138393796182,0.32418272252337177,0.3626095568401809,0.35380606251052715,0.34135607576001803,0.32991536096247065,0.3387148777546686,0.34774445797341913,0.3483630827560653,0.3248425393458402,D:\PhD-data\Tarcutta-DryA-8-9\20210427T080000+1000_REC_1021.5-1026.0.wav
0.5377023289015792,0.6790055634320641,0.3644470856200063,0.26147988967951385,0.825085153120106,0.46148217454601526,0.48598198659372666,0.4844792196298935,0.5485929611974754,0.32015718712663316,0.4672820808973122,0.535657747616205,0.5407506076679255,0.5864356209054125,0.43378228554011955,0.3034844644033199,0.3832411259142554,0.32994718251203115,0.4744627472360181,0.3834846294117692,0.4278472547294001,0.40044334210501586,0.34201273939527044,0.4070034739430777,0.37273589950101405,0.3739517331566523,0.4142055694034953,0.3655981083409692,0.35146345292211023,0.37233400652231285,0.3556957374237306,0.38771177732241624,0.3691125501064877,0.38673072777617,0.3881786524159202,0.3814522892416051,0.3765503036977248,0.3760210660321064,0.3848309150495487,D:\PhD-data\Tarcutta-DryA-8-9\20210427T080000+1000_REC_1026.0-1030.5.wav
0.7272276255911478,0.9170981626248199,0.5239866344759861,0.4524210575767324,0.6782738974803539,0.34999925511003405,0.4720794265723529,0.4796405160491614,0.25629413693582986,0.37017337303901016,0.13508957591338014,0.4373125263738352,0.29373044177710317,0.34857634889328026,0.30811499935686515,0.21217717804674052,0.2455884856083682,0.37280980387848084,0.31401159008334023,0.245660396632709,0.4139063608725022,0.2594117349630377,0.19273316451949962,0.24396292180041879,0.2644938280628527,0.28345812229898437,0.23989613469864046,0.2509460823622427,0.25749542645984025,0.2475523833441322,0.2643530520857884,0.2660023570682061,0.24733447799042774,0.24189602603011906,0.23624371011401457,0.252142029639285,0.2439314947266621,0.2564868502287032,0.25815112190085976,D:\PhD-data\Tarcutta-DryA-8-9\20210427T080000+1000_REC_103.5-108.0.wav
0.475827607745158,0.6014007323155519,0.31904371363262884,0.46162296922407,0.5997450865449355,0.48891530624797497,0.5840506432834596,0.42848579444113916,0.775008564546652,0.31709475874260834,0.08058941402650452,0.6092030618743431,0.7048099490119016,0.4019420772847311,0.6164826034819092,0.4680400294745872,0.4478573726466457,0.5609349071068619,0.4839961515056055,0.5381581917946957,0.46615048092029143,0.45875854963115226,0.3886555472472403,0.47751421867627797,0.5531447201688157,0.4890167789108494,0.496444119535722,0.47299467388520866,0.45810095294608877,0.4778436858432087,0.4449550075942075,0.48623704303165594,0.4905863715679427,0.46970773174652347,0.45515825430918777,0.4634348987896967,0.479342921058041,0.4770447538152669,0.4642310926233607,D:\PhD-data\Tarcutta-DryA-8-9\20210427T080000+1000_REC_1030.5-1035.0.wav
0.6257116088159176,0.79795763566654,0.4558260858825878,0.2621189730937925,0.7498751869442012,0.4492199026221352,0.5145781070921711,0.5168016033188059,0.3355367361243563,0.4261335934080181,0.4117860338961394,0.44069714506124336,0.5397065989833756,0.2830600996897633,0.38574319447471306,0.2937094604599333,0.28158439361980203,0.32707578540405624,0.29556684907379394,0.30418097535924693,0.3468912572274112,0.3732465024761621,0.2733611653805609,0.2718947573125434,0.2717796297968146,0.2802151641126437,0.26351923329213467,0.24853939506935419,0.24079057502236412,0.26633528599950385,0.26671437596564274,0.2612852726362439,0.255376398670884,0.26202930981200123,0.259297690520632,0.26705521653326614,0.2750214028678669,0.2659879585010183,0.26260735419052683,D:\PhD-data\Tarcutta-DryA-8-9\20210427T080000+1000_REC_1035.0-1039.5.wav
