0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,sound_paths
0.091867207,0.534346499,0.524758518,0.456138356,0.600642886,0.502642303,0.450079812,0.736362978,0.330710923,0.425841134,0.34268317,0.597584103,0.34457785,0.346768358,0.388004673,0.369475886,0.334241934,0.342076636,0.379154281,0.375880357,0.380739913,0.372656046,0.363178512,0.357752585,0.364096174,0.389564739,0.355734465,0.352029084,0.361850447,0.35964665,0.371655529,0.369973698,0.372898089,0.373850016,0.37354851,0.371044405,0.375008895,0.362729251,0.367305549,D:\PhD-data\wambiana-unlabelled\Wambiana_DryA_20220612T000000+1000_REC_1270.306_1274.806.wav
0.087154943,0.525938742,0.52500787,0.459960373,0.612566058,0.506787846,0.457492861,0.738279325,0.34713473,0.466722484,0.328320976,0.587357758,0.351062864,0.308082985,0.334497795,0.340883326,0.338052074,0.341127838,0.371895223,0.349778882,0.369376112,0.351922703,0.351120108,0.367649812,0.371558747,0.359440338,0.349197604,0.347230093,0.351900501,0.350355758,0.355074206,0.348190287,0.342129046,0.344855076,0.355174681,0.3552061,0.34819172,0.345950394,0.351755258,D:\PhD-data\wambiana-unlabelled\Wambiana_DryA_20220612T000000+1000_REC_2547.711_2552.211.wav
0.11088409,0.554853621,0.538360003,0.46720416,0.624150525,0.514266095,0.470971631,0.738954964,0.333758912,0.443409023,0.358694479,0.617987912,0.37303282,0.287937353,0.292879555,0.293110097,0.290523831,0.257285424,0.270541361,0.288545693,0.320015176,0.346671978,0.328447735,0.289078808,0.28008889,0.281711662,0.270715233,0.271271801,0.285640354,0.281636356,0.278069489,0.273686925,0.277849347,0.27493179,0.276482591,0.277379005,0.280984763,0.274275942,0.270894671,D:\PhD-data\wambiana-unlabelled\Wambiana_DryA_20220612T000000+1000_REC_2832.853_2837.353.wav
0.093472348,0.531882617,0.512480034,0.471866253,0.623402964,0.5150787,0.451761116,0.727640666,0.334627888,0.428215091,0.352679324,0.611512892,0.32862499,0.340739689,0.39658498,0.396429478,0.334104176,0.334167312,0.375310948,0.388730969,0.378982094,0.35300727,0.348485795,0.352872537,0.336473398,0.340899478,0.347193014,0.346886762,0.345963112,0.33704929,0.343898365,0.343266425,0.344261232,0.348023555,0.343885906,0.344650535,0.348017294,0.341547987,0.346062186,D:\PhD-data\wambiana-unlabelled\Wambiana_DryA_20220612T000000+1000_REC_5680.115_5684.615.wav
0.07843175,0.521751361,0.499293772,0.443636519,0.626488363,0.51464114,0.489923264,0.734311097,0.334973476,0.412531128,0.342401753,0.600018586,0.337221524,0.350657752,0.360636872,0.358643496,0.364515284,0.370306527,0.371722789,0.385121025,0.391712084,0.384762704,0.409456604,0.394764424,0.385824865,0.380209643,0.366951772,0.370126456,0.380869867,0.369749141,0.367367384,0.370333225,0.373253621,0.371543331,0.370633993,0.37126092,0.378149403,0.38122211,0.382907757,D:\PhD-data\wambiana-unlabelled\Wambiana_DryA_20220612T020000+1000_REC_1928.227_1932.727.wav
0.079907556,0.520477461,0.499716279,0.446038594,0.619605918,0.524043602,0.487901755,0.733657745,0.291138002,0.398263926,0.326753999,0.575945683,0.340726383,0.38567747,0.420173853,0.406679022,0.371145892,0.372303789,0.410618588,0.388223457,0.418346953,0.455029248,0.434768337,0.418089249,0.419715597,0.425518472,0.38453242,0.386325957,0.394388183,0.390614872,0.392683151,0.394761128,0.395382681,0.396371569,0.39388402,0.39623711,0.406203822,0.395066616,0.398564934,D:\PhD-data\wambiana-unlabelled\Wambiana_DryA_20220612T020000+1000_REC_2808.935_2813.435.wav
0.08893869,0.523903458,0.506053202,0.468313818,0.603735334,0.521352203,0.466352685,0.739273593,0.33577449,0.429549458,0.33120237,0.578969813,0.316584382,0.37613227,0.40601199,0.376495945,0.360331644,0.358500687,0.367474708,0.39666313,0.375424229,0.354454141,0.36506038,0.389912725,0.388070868,0.411405181,0.36605782,0.363069986,0.372599878,0.371789559,0.371579757,0.372139961,0.370008028,0.376370064,0.384780522,0.374430295,0.37982979,0.378304016,0.383607089,D:\PhD-data\wambiana-unlabelled\Wambiana_DryA_20220612T020000+1000_REC_683.787_688.287.wav
0.095420074,0.530636849,0.47135196,0.461887199,0.65343691,0.517979597,0.436939452,0.734613863,0.344651407,0.432507517,0.297213005,0.590747848,0.36263064,0.374032295,0.416048729,0.3844557,0.353621238,0.378312074,0.368777242,0.375592005,0.399293344,0.38739555,0.398808783,0.392676749,0.359364143,0.370951922,0.382581559,0.378106032,0.38156109,0.370465563,0.377755587,0.378640584,0.371601546,0.374879029,0.367498573,0.364628916,0.376293411,0.373651639,0.379427698,D:\PhD-data\wambiana-unlabelled\Wambiana_DryA_20220612T020000+1000_REC_962.787_967.287.wav
0.08295617,0.52482383,0.503758436,0.44777403,0.615887428,0.509689176,0.458554321,0.725938005,0.318298391,0.430884503,0.328459098,0.584773529,0.306537759,0.387164515,0.440626208,0.412886012,0.408377151,0.405669109,0.389998681,0.402155555,0.426375095,0.418574862,0.405904254,0.426144716,0.420822439,0.404503981,0.402303061,0.399901809,0.393815697,0.389935622,0.404275482,0.401049057,0.400245282,0.399199185,0.396989711,0.390267004,0.400928072,0.394920053,0.395424927,D:\PhD-data\wambiana-unlabelled\Wambiana_DryA_20220612T040000+1000_REC_3209.339_3213.839.wav
0.091763277,0.529469687,0.516629914,0.469515786,0.627174777,0.528462549,0.473193191,0.734745353,0.320080751,0.410630101,0.309068961,0.608248114,0.358976942,0.347632753,0.386015959,0.382223207,0.333603795,0.352429302,0.344387797,0.343478012,0.351445032,0.363707525,0.36622788,0.351549697,0.3347729,0.33097389,0.343034308,0.345096027,0.345777605,0.343083448,0.345462198,0.348405569,0.34381451,0.336864287,0.344357272,0.339364264,0.349927636,0.347113929,0.348632953,D:\PhD-data\wambiana-unlabelled\Wambiana_DryA_20220612T040000+1000_REC_4758.07_4762.57.wav
0.090230501,0.530546507,0.515491191,0.468246897,0.630352146,0.509555427,0.477674433,0.741832014,0.334514163,0.442073045,0.364946606,0.603549362,0.317987475,0.322754102,0.334808617,0.322904011,0.317034291,0.313385272,0.333366945,0.337989684,0.349830881,0.353962753,0.349528972,0.368267786,0.358829656,0.336507723,0.330539813,0.326753864,0.329592136,0.325384482,0.334845408,0.332780826,0.328390098,0.327519142,0.331561045,0.326619689,0.334701523,0.335006051,0.335449355,D:\PhD-data\wambiana-unlabelled\Wambiana_DryA_20220612T040000+1000_REC_5278.402_5282.902.wav
0.102004618,0.542510671,0.518992312,0.429224288,0.57459671,0.506862651,0.51345979,0.785845034,0.408642346,0.467191511,0.30291055,0.572799184,0.321366642,0.301781173,0.33162473,0.334107115,0.302188146,0.289910891,0.311226104,0.336884114,0.360269117,0.358279145,0.339265761,0.310745512,0.331939729,0.333825452,0.320122517,0.318554494,0.328563699,0.332555779,0.321307927,0.317013673,0.316550327,0.322292845,0.322835474,0.315129735,0.325672331,0.321087176,0.324094167,D:\PhD-data\wambiana-unlabelled\Wambiana_DryA_20220612T040000+1000_REC_7139.821_7144.321.wav
